SITE,UNIQUEID,SUBID,SESSION,IMAGE,RAW_PRESENT,SYMLINK,ANAT_REORIENT_PRESENT,ANAT_MNI_PRESENT
ipcas_beijing_jiang,ipcas_beijing_jiang_0025526_session_2_anat_1,0025526,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025527_session_1_anat_1,0025527,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025527_session_2_anat_1,0025527,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025528_session_1_anat_1,0025528,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025528_session_2_anat_1,0025528,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025529_session_1_anat_1,0025529,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025529_session_2_anat_1,0025529,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025530_session_1_anat_1,0025530,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025530_session_2_anat_1,0025530,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025531_session_1_anat_1,0025531,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025531_session_2_anat_1,0025531,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025532_session_1_anat_1,0025532,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025532_session_2_anat_1,0025532,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025533_session_1_anat_1,0025533,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025533_session_2_anat_1,0025533,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025534_session_1_anat_1,0025534,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025534_session_2_anat_1,0025534,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025535_session_1_anat_1,0025535,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025535_session_2_anat_1,0025535,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025536_session_1_anat_1,0025536,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025536_session_2_anat_1,0025536,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025537_session_1_anat_1,0025537,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025537_session_2_anat_1,0025537,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025538_session_1_anat_1,0025538,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025538_session_2_anat_1,0025538,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025539_session_1_anat_1,0025539,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025539_session_2_anat_1,0025539,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025540_session_1_anat_1,0025540,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025540_session_2_anat_1,0025540,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025541_session_1_anat_1,0025541,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025541_session_2_anat_1,0025541,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025542_session_1_anat_1,0025542,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025542_session_2_anat_1,0025542,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025543_session_1_anat_1,0025543,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025543_session_2_anat_1,0025543,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025544_session_1_anat_1,0025544,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025544_session_2_anat_1,0025544,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025545_session_1_anat_1,0025545,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025545_session_2_anat_1,0025545,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025546_session_1_anat_1,0025546,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025546_session_2_anat_1,0025546,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025547_session_1_anat_1,0025547,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025547_session_2_anat_1,0025547,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025548_session_1_anat_1,0025548,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025548_session_2_anat_1,0025548,session_2,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025549_session_1_anat_1,0025549,session_1,anat_1,Yes,No,Yes,Yes
ipcas_beijing_jiang,ipcas_beijing_jiang_0025549_session_2_anat_1,0025549,session_2,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025599_session_1_anat_1,0025599,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025600_session_1_anat_1,0025600,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025601_session_1_anat_1,0025601,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025602_session_1_anat_1,0025602,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025603_session_1_anat_1,0025603,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025604_session_1_anat_1,0025604,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025605_session_1_anat_1,0025605,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025606_session_1_anat_1,0025606,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025607_session_1_anat_1,0025607,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025608_session_1_anat_1,0025608,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025609_session_1_anat_1,0025609,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025610_session_1_anat_1,0025610,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025611_session_1_anat_1,0025611,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025612_session_1_anat_1,0025612,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025613_session_1_anat_1,0025613,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025614_session_1_anat_1,0025614,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025615_session_1_anat_1,0025615,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025616_session_1_anat_1,0025616,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025617_session_1_anat_1,0025617,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025618_session_1_anat_1,0025618,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025619_session_1_anat_1,0025619,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025620_session_1_anat_1,0025620,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025621_session_1_anat_1,0025621,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025622_session_1_anat_1,0025622,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025623_session_1_anat_1,0025623,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025624_session_1_anat_1,0025624,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025625_session_1_anat_1,0025625,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025626_session_1_anat_1,0025626,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025627_session_1_anat_1,0025627,session_1,anat_1,Yes,No,Yes,Yes
nghnmc_nanjing_lu,nghnmc_nanjing_lu_0025628_session_1_anat_1,0025628,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025629_session_1_anat_1,0025629,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025629_session_2_anat_1,0025629,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025630_session_1_anat_1,0025630,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025630_session_2_anat_1,0025630,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025631_session_1_anat_1,0025631,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025631_session_2_anat_1,0025631,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025632_session_1_anat_1,0025632,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025632_session_2_anat_1,0025632,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025633_session_1_anat_1,0025633,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025633_session_2_anat_1,0025633,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025634_session_1_anat_1,0025634,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025634_session_2_anat_1,0025634,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025635_session_1_anat_1,0025635,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025635_session_2_anat_1,0025635,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025636_session_1_anat_1,0025636,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025636_session_2_anat_1,0025636,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025637_session_1_anat_1,0025637,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025637_session_2_anat_1,0025637,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025638_session_1_anat_1,0025638,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025638_session_2_anat_1,0025638,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025639_session_1_anat_1,0025639,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025639_session_2_anat_1,0025639,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025640_session_1_anat_1,0025640,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025640_session_2_anat_1,0025640,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025641_session_1_anat_1,0025641,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025641_session_2_anat_1,0025641,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025642_session_1_anat_1,0025642,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025642_session_2_anat_1,0025642,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025643_session_1_anat_1,0025643,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025643_session_2_anat_1,0025643,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025644_session_1_anat_1,0025644,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025644_session_2_anat_1,0025644,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025645_session_1_anat_1,0025645,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025645_session_2_anat_1,0025645,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025646_session_1_anat_1,0025646,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025646_session_2_anat_1,0025646,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025647_session_1_anat_1,0025647,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025647_session_2_anat_1,0025647,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025648_session_1_anat_1,0025648,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025648_session_2_anat_1,0025648,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025649_session_1_anat_1,0025649,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025649_session_2_anat_1,0025649,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025650_session_1_anat_1,0025650,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025650_session_2_anat_1,0025650,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025651_session_1_anat_1,0025651,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025651_session_2_anat_1,0025651,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025652_session_1_anat_1,0025652,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025652_session_2_anat_1,0025652,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025653_session_1_anat_1,0025653,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025653_session_2_anat_1,0025653,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025654_session_1_anat_1,0025654,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025654_session_2_anat_1,0025654,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025655_session_1_anat_1,0025655,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025655_session_2_anat_1,0025655,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025656_session_1_anat_1,0025656,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025656_session_2_anat_1,0025656,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025657_session_1_anat_1,0025657,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025657_session_2_anat_1,0025657,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025658_session_1_anat_1,0025658,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025658_session_2_anat_1,0025658,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025659_session_1_anat_1,0025659,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025659_session_2_anat_1,0025659,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025660_session_1_anat_1,0025660,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025660_session_2_anat_1,0025660,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025661_session_1_anat_1,0025661,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025661_session_2_anat_1,0025661,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025662_session_1_anat_1,0025662,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025662_session_2_anat_1,0025662,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025663_session_1_anat_1,0025663,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025663_session_2_anat_1,0025663,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025664_session_1_anat_1,0025664,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025664_session_2_anat_1,0025664,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025665_session_1_anat_1,0025665,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025665_session_2_anat_1,0025665,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025666_session_1_anat_1,0025666,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025666_session_2_anat_1,0025666,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025667_session_1_anat_1,0025667,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025667_session_2_anat_1,0025667,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025668_session_1_anat_1,0025668,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025668_session_2_anat_1,0025668,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025669_session_1_anat_1,0025669,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025669_session_2_anat_1,0025669,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025670_session_1_anat_1,0025670,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025670_session_2_anat_1,0025670,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025671_session_1_anat_1,0025671,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025671_session_2_anat_1,0025671,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025672_session_1_anat_1,0025672,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025672_session_2_anat_1,0025672,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025673_session_1_anat_1,0025673,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025673_session_2_anat_1,0025673,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025674_session_1_anat_1,0025674,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025674_session_2_anat_1,0025674,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025675_session_1_anat_1,0025675,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025675_session_2_anat_1,0025675,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025676_session_1_anat_1,0025676,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025676_session_2_anat_1,0025676,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025677_session_1_anat_1,0025677,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025677_session_2_anat_1,0025677,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025678_session_1_anat_1,0025678,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025678_session_2_anat_1,0025678,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025679_session_1_anat_1,0025679,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025679_session_2_anat_1,0025679,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025680_session_1_anat_1,0025680,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025680_session_2_anat_1,0025680,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025681_session_1_anat_1,0025681,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025681_session_2_anat_1,0025681,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025682_session_1_anat_1,0025682,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025682_session_2_anat_1,0025682,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025683_session_1_anat_1,0025683,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025683_session_2_anat_1,0025683,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025684_session_1_anat_1,0025684,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025684_session_2_anat_1,0025684,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025685_session_1_anat_1,0025685,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025685_session_2_anat_1,0025685,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025686_session_1_anat_1,0025686,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025686_session_2_anat_1,0025686,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025687_session_1_anat_1,0025687,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025687_session_2_anat_1,0025687,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025688_session_1_anat_1,0025688,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025688_session_2_anat_1,0025688,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025689_session_1_anat_1,0025689,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025689_session_2_anat_1,0025689,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025690_session_1_anat_1,0025690,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025690_session_2_anat_1,0025690,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025691_session_1_anat_1,0025691,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025691_session_2_anat_1,0025691,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025692_session_1_anat_1,0025692,session_1,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025692_session_2_anat_1,0025692,session_2,anat_1,Yes,No,Yes,Yes
psychswu_chongqing_qiu,psychswu_chongqing_qiu_0025693_session_1_anat_1,0025693,session_1,anat_1,Yes,No,Yes,Yes
