"","subject","site","site.name","session","scan","falff_50","falff_75","falff_90","falff_fwhm","falff_mean","reho_50","reho_75","reho_90","reho_fwhm","reho_mean","vmhc_50","vmhc_75","vmhc_90","vmhc_fwhm","vmhc_mean","global"
"1249","0025427","29","HNU","9","1",0.647968389093876,0.712765228003263,0.777562066912651,5.56375,0.659995120586223,0.219392403960228,0.312847748398781,0.400202438235283,12.5889,0.236297756433487,0.497735634446144,0.680838003754616,0.801507472991943,6.48559,0.454055815935135,"All Sites"
"1250","0025427","29","HNU","6","1",0.678992286790162,0.747980807907879,0.79881445504725,5.62889,0.688711276374391,0.174465477466583,0.278196930885315,0.373115009069443,13.3988,0.205244705080986,0.383965939283371,0.581135928630829,0.751198709011078,6.50224,0.379969716072083,"All Sites"
"1251","0025428","29","HNU","3","1",0.657869931310415,0.730966590344906,0.796753583475947,5.82664,0.673949860064539,0.200590565800667,0.296846330165863,0.383802264928818,13.0083,0.22232249379158,0.432724758982658,0.605053097009659,0.74674146771431,7.11854,0.413563787937164,"All Sites"
"1252","0025428","29","HNU","8","1",0.660983862122521,0.725998668232933,0.794625408016145,5.64069,0.67483062600701,0.197240769863129,0.289438813924789,0.379157888889313,12.9349,0.219488188624382,0.458271741867065,0.621415436267853,0.75025344491005,6.96637,0.423249065876007,"All Sites"
"1253","0025428","29","HNU","9","1",0.651139514520764,0.712636024225503,0.77774997567758,5.63899,0.664296791741616,0.193775162100792,0.285171493887901,0.374986845254898,13.2223,0.216710105538368,0.445556789636612,0.606715634465218,0.736217319965363,6.94412,0.418633073568344,"All Sites"
"1254","0025428","29","HNU","10","1",0.651247720932588,0.712414633948356,0.780777654377744,5.65227,0.665840297786855,0.179945401847363,0.272941812872887,0.364004269242287,13.213,0.205566748976707,0.390299499034882,0.569765448570251,0.731837451457977,7.06839,0.383706569671631,"All Sites"
"1255","0025428","29","HNU","1","1",0.662016648799181,0.730377063620836,0.791541645303369,5.62394,0.676002509968234,0.212622493505478,0.303684286773205,0.385241425037384,12.8611,0.230312809348106,0.453305453062057,0.624850332736969,0.764867424964905,7.15119,0.427203446626663,"All Sites"
"1256","0025428","29","HNU","4","1",0.648012813180685,0.716414165683091,0.784815518185496,5.81464,0.665022225399961,0.190965697169304,0.282756507396698,0.376250833272934,13.1894,0.215853795409203,0.424029886722565,0.593784213066101,0.728075230121613,6.89434,0.402767419815063,"All Sites"
"1257","0025428","29","HNU","6","1",0.649010355118662,0.708649144507945,0.764779769815505,5.31961,0.660711201384315,0.215282335877419,0.299052134156227,0.379524835944176,12.8662,0.230256453156471,0.480880230665207,0.642440676689148,0.764509856700897,7.1255,0.441229343414307,"All Sites"
"1258","0025428","29","HNU","2","1",0.650109812151641,0.712198951514438,0.774288090877235,5.57295,0.664026968213351,0.184103071689606,0.275934085249901,0.357025694847107,12.9359,0.206228479743004,0.396150514483452,0.565090090036392,0.709945333003998,6.98768,0.382369458675385,"All Sites"
"1259","0025428","29","HNU","5","1",0.660578288603574,0.729539758292958,0.791242125909775,5.89282,0.675274346914476,0.199036464095116,0.289351478219032,0.373237591981888,12.8888,0.218559741973877,0.409112274646759,0.580795049667358,0.723477101325989,7.12586,0.395627975463867,"All Sites"
"1260","0025428","29","HNU","7","1",0.64945894991979,0.713340158108622,0.773672410286963,5.60678,0.660097220674105,0.207108557224274,0.300860650837421,0.3833570510149,13.0059,0.226443201303482,0.481877505779266,0.635887086391449,0.762449502944946,6.88714,0.440981239080429,"All Sites"
"1261","0025429","29","HNU","10","1",0.702617570757866,0.759974107146263,0.802991509437561,5.83914,0.704421050441954,0.249109834432602,0.352377437055111,0.441793775558472,12.7791,0.265610218048096,0.542084574699402,0.710631996393204,0.840334928035736,6.72218,0.489401489496231,"All Sites"
"1262","0025429","29","HNU","7","1",0.675520738586783,0.727483872324228,0.769054379314184,5.46244,0.678445887692145,0.22427923977375,0.321500077843666,0.409652233123779,12.7022,0.242160186171532,0.478913366794586,0.66269838809967,0.80080326795578,6.84236,0.443060547113419,"All Sites"
"1263","0025429","29","HNU","6","1",0.674117642920464,0.736664640717208,0.781837472459301,5.53578,0.681160623132666,0.252612322568893,0.354567378759384,0.43662024140358,12.5105,0.264457255601883,0.556268334388733,0.717710912227631,0.827142894268036,6.82339,0.494119018316269,"All Sites"
"1264","0025429","29","HNU","3","1",0.689051597379148,0.751359454588965,0.795341471442953,5.57971,0.694593126057449,0.220644369721413,0.32382944226265,0.41854739189148,12.4863,0.242576465010643,0.478906065225601,0.673419237136841,0.819796562194824,6.75778,0.446828842163086,"All Sites"
"1265","0025429","29","HNU","2","1",0.659329029265791,0.733769403537735,0.790485879173502,5.92205,0.66799360256449,0.248717620968819,0.35856431722641,0.45660725235939,13.3364,0.267969191074371,0.505549371242523,0.698497384786606,0.83070148229599,7.15984,0.470733225345612,"All Sites"
"1266","0025429","29","HNU","8","1",0.686709336005151,0.748476842418313,0.795710817910731,5.57328,0.693360119375424,0.20860780775547,0.302326209843159,0.399793219566345,12.2067,0.23139300942421,0.482355892658234,0.665668129920959,0.795057708024979,6.78813,0.44232702255249,"All Sites"
"1267","0025429","29","HNU","5","1",0.682226807344705,0.737900756648742,0.781202717218548,5.48901,0.687142337424584,0.223494373261929,0.321841575205326,0.411020830273628,12.4852,0.243511378765106,0.530463397502899,0.70434582233429,0.828646957874298,6.68041,0.477578461170197,"All Sites"
"1268","0025429","29","HNU","1","1",0.643978046253324,0.70563551876694,0.75701674586162,5.51214,0.649313553299757,0.225765570998192,0.326736502349377,0.417702504992485,12.6747,0.245318606495857,0.510570645332336,0.692268371582031,0.819638609886169,6.96291,0.463897705078125,"All Sites"
"1269","0025429","29","HNU","9","1",0.641351881669834,0.690417052945122,0.742986879311502,5.28114,0.652498241066266,0.190911293029785,0.278872594237328,0.365802502632141,12.6079,0.214210003614426,0.435225903987885,0.608597040176392,0.751683712005615,6.82993,0.411937862634659,"All Sites"
"1270","0025429","29","HNU","4","1",0.700009214226156,0.76396944699809,0.803056255914271,5.84518,0.701695114303042,0.238035887479782,0.352218098938465,0.450665119290352,12.8836,0.259075492620468,0.506100654602051,0.685769259929657,0.822981655597687,6.80836,0.463174611330032,"All Sites"
"1271","0025430","29","HNU","4","1",0.704977721907198,0.762822047807276,0.80259002186358,5.55488,0.706832290702386,0.250665605068207,0.34167155623436,0.41407635807991,12.2966,0.258036553859711,0.514376312494278,0.681050509214401,0.804829359054565,6.79961,0.464332073926926,"All Sites"
"1272","0025430","29","HNU","3","1",0.690527090337127,0.754268052522093,0.800303191877902,5.80507,0.697462672406672,0.222713768482208,0.317361056804657,0.400569421052933,12.3925,0.238854721188545,0.468602433800697,0.64081372320652,0.763284206390381,6.87803,0.429985404014587,"All Sites"
"1273","0025430","29","HNU","1","1",0.65400752518326,0.714762322604656,0.764795685186982,5.43575,0.661416075521327,0.22312693297863,0.32566998898983,0.40935754776001,13.1537,0.239971101284027,0.463470995426178,0.64220404624939,0.764913380146027,6.8895,0.427292615175247,"All Sites"
"1274","0025430","29","HNU","9","1",0.68654185347259,0.751242132857442,0.797970112413168,5.70959,0.688660874066898,0.269638895988464,0.374549180269241,0.449994766712189,12.7156,0.275999158620834,0.536921262741089,0.706519156694412,0.82417505979538,6.87005,0.481122881174088,"All Sites"
"1275","0025430","29","HNU","7","1",0.69442592561245,0.77399556292221,0.824630786664784,5.85771,0.700423433150383,0.300413072109222,0.408287271857262,0.495242863893509,13.2875,0.307405918836594,0.574171900749207,0.725617945194244,0.833663105964661,6.86664,0.503745436668396,"All Sites"
"1276","0025430","29","HNU","2","1",0.667294599115849,0.719699934124947,0.765117891132832,5.5176,0.674984052756685,0.230388149619102,0.32296422123909,0.398133105039597,12.5969,0.242185711860657,0.502613246440887,0.662280023097992,0.781484389305115,6.88631,0.44914785027504,"All Sites"
"1277","0025430","29","HNU","8","1",0.713160696439445,0.783368226140738,0.835100090131164,5.92585,0.717032673733736,0.278838723897934,0.383982419967651,0.462274205684662,12.6402,0.286470115184784,0.530233860015869,0.690953314304352,0.80540406703949,6.83943,0.476637899875641,"All Sites"
"1278","0025430","29","HNU","10","1",0.707548881182447,0.769232629798353,0.81277409940958,6.01449,0.707845266873898,0.295777902007103,0.418423064053059,0.509669274091721,13.6145,0.3055659532547,0.575803995132446,0.744314610958099,0.848382025957108,6.73763,0.511302351951599,"All Sites"
"1279","0025430","29","HNU","6","1",0.654504760634154,0.708152691833675,0.761800623033196,5.74692,0.660969647155548,0.201108910143375,0.292142115533352,0.363922309875488,12.4834,0.217696487903595,0.43464583158493,0.604261815547943,0.731420755386353,6.84388,0.40641388297081,"All Sites"
"1280","0025430","29","HNU","5","1",0.692933636717498,0.745964272180572,0.788388780551031,5.44692,0.696197001135673,0.235182598233223,0.333404734730721,0.41518440246582,13.0646,0.248100444674492,0.463806211948395,0.645135879516602,0.787439584732056,6.86648,0.433910697698593,"All Sites"
"1281","0025431","29","HNU","3","1",0.650986418128014,0.71113190241158,0.774815356358886,5.6121,0.660838810295398,0.215828359127045,0.314094200730324,0.401626700162888,12.8441,0.237314403057098,0.508836418390274,0.661265015602112,0.777288943529129,6.65088,0.45776304602623,"All Sites"
"1282","0025431","29","HNU","4","1",0.646105891093612,0.703220224007964,0.763904202729464,5.47913,0.65368979806564,0.215048834681511,0.309859395027161,0.396539908647537,12.3004,0.235215619206429,0.490859776735306,0.651932060718536,0.780242228507996,6.71549,0.447266161441803,"All Sites"
"1283","0025431","29","HNU","5","1",0.651488813105971,0.715921772643924,0.776775123318657,5.46284,0.661743105115895,0.221702724695206,0.322887271642685,0.413599795103073,12.6613,0.242897987365723,0.518315047025681,0.674242153763771,0.79306960105896,6.71033,0.463619023561478,"All Sites"
"1284","0025431","29","HNU","9","1",0.65000695316121,0.700007488019764,0.75357948965393,5.12178,0.65427678487773,0.281493932008743,0.354892298579216,0.420838701725006,11.402,0.28386664390564,0.626374125480652,0.751038193702698,0.842529278993607,6.65187,0.546006917953491,"All Sites"
"1285","0025431","29","HNU","7","1",0.652855921071023,0.717424089089036,0.774818016216159,5.56506,0.658766633835515,0.249439813196659,0.34271927177906,0.428806149959564,12.2503,0.262725919485092,0.557422995567322,0.705799758434296,0.814519464969635,6.788,0.492209315299988,"All Sites"
"1286","0025431","29","HNU","1","1",0.648444665130228,0.705450789537281,0.766019796719775,5.46397,0.658901536730987,0.215167172253132,0.309768423438072,0.395713463425636,12.4415,0.235631465911865,0.526646494865417,0.679523944854736,0.791854083538055,6.57374,0.471583306789398,"All Sites"
"1287","0025431","29","HNU","8","1",0.657803773880005,0.726475596427917,0.78791880607605,5.49752,0.668029376818827,0.245792053639889,0.343080945312977,0.425099146366119,12.0695,0.260134935379028,0.557388782501221,0.711401224136353,0.81891655921936,6.76761,0.495228826999664,"All Sites"
"1288","0025431","29","HNU","6","1",0.673768045380712,0.734052554704249,0.790790916420519,5.33193,0.678224675190388,0.270636439323425,0.35436125844717,0.431821823120117,11.4873,0.277425855398178,0.64455384016037,0.777330756187439,0.856594920158386,6.66955,0.550839960575104,"All Sites"
"1289","0025431","29","HNU","10","1",0.647179657127708,0.705028118100017,0.770107636693865,5.54219,0.657674032236632,0.234330020844936,0.326470464468002,0.418458682298661,12.5383,0.25142103433609,0.541581869125366,0.697259604930878,0.806905806064606,6.67832,0.480491369962692,"All Sites"
"1290","0025431","29","HNU","2","1",0.659313431940973,0.72452025488019,0.786104476545006,5.41713,0.667454697375764,0.265292942523956,0.347414836287498,0.422317332029343,11.9256,0.270035028457642,0.581824600696564,0.723547458648682,0.819954395294189,6.9214,0.507367789745331,"All Sites"
"1291","0025432","29","HNU","8","1",0.703480998054147,0.770126566290855,0.818259476684034,5.78882,0.708250882935651,0.246804274618626,0.346150174736977,0.427370369434357,12.8521,0.260320901870728,0.492684006690979,0.664973437786102,0.797829568386078,6.62863,0.455018490552902,"All Sites"
"1292","0025432","29","HNU","7","1",0.700597873423249,0.765601799823344,0.81254908000119,5.60235,0.706891265375244,0.241958871483803,0.337786436080933,0.415835326910019,12.3715,0.255062907934189,0.44476044178009,0.634868800640106,0.768408417701721,6.71245,0.415930807590485,"All Sites"
"1293","0025432","29","HNU","10","1",0.687009836779907,0.753139125881717,0.804573017405346,5.74842,0.694902653167326,0.232740178704262,0.32806783914566,0.409514850378036,12.5728,0.247008249163628,0.507380604743958,0.688452005386353,0.803633987903595,6.67777,0.464785873889923,"All Sites"
"1294","0025432","29","HNU","9","1",0.695838734507561,0.761073615867645,0.808187696849927,5.64242,0.701455548112805,0.233587861061096,0.328896626830101,0.406552129983902,12.291,0.247018247842789,0.469941020011902,0.648705065250397,0.779969418048859,6.69819,0.439809650182724,"All Sites"
"1295","0025432","29","HNU","3","1",0.687768591567874,0.753618775866926,0.80117724230513,5.57959,0.695710466244632,0.235062479972839,0.333894193172455,0.421402299404144,12.9306,0.251485466957092,0.464316129684448,0.646681070327759,0.788050949573517,6.59939,0.432152062654495,"All Sites"
"1296","0025432","29","HNU","6","1",0.666508096503094,0.729985058074817,0.782882526051253,5.56713,0.676006547519601,0.220355525612831,0.32196769118309,0.40197040438652,12.2483,0.237408816814423,0.451656192541122,0.652627274394035,0.796954762935639,7.07364,0.429019749164581,"All Sites"
"1297","0025432","29","HNU","1","1",0.654272632207721,0.722202577628195,0.782982002478093,5.61226,0.665783384924488,0.220399409532547,0.320423871278763,0.410922348499298,12.8033,0.24017670750618,0.428247690200806,0.629401564598083,0.779772877693176,6.91527,0.408835530281067,"All Sites"
"1298","0025432","29","HNU","2","1",0.704788805451244,0.765608143992722,0.808539441786706,5.73606,0.70795707563323,0.239567935466766,0.338690608739853,0.420480284094811,12.6807,0.254281938076019,0.51200544834137,0.677680134773254,0.802742731571197,6.69284,0.470361024141312,"All Sites"
"1299","0025432","29","HNU","5","1",0.654757976299152,0.722003390081227,0.782170339254662,5.72148,0.665698831886286,0.219859980046749,0.325741767883301,0.407816940546036,13.1553,0.238385140895844,0.471583694219589,0.655472457408905,0.797492551803589,6.86451,0.440260052680969,"All Sites"
"1300","0025432","29","HNU","4","1",0.699229896068573,0.761140876449645,0.808484567329288,5.65333,0.704528394731226,0.243831470608711,0.341956719756126,0.422874823212624,12.1775,0.256873697042465,0.496672838926315,0.67445033788681,0.795277416706085,6.7072,0.458585649728775,"All Sites"
"1301","0025433","29","HNU","10","1",0.692273522727191,0.752625573426485,0.798777141608298,5.44102,0.698729622779611,0.236419066786766,0.332421466708183,0.410585379600525,13.0694,0.250123381614685,0.521395087242126,0.672777473926544,0.784832513332367,6.70287,0.469151526689529,"All Sites"
"1302","0025433","29","HNU","3","1",0.651597291696817,0.727196977473795,0.791996708139777,6.01719,0.663089066493801,0.213194586336613,0.320474207401276,0.412746906280518,13.211,0.236313313245773,0.443259000778198,0.613141059875488,0.742091357707977,6.87485,0.416016608476639,"All Sites"
"1303","0025433","29","HNU","8","1",0.650516282767057,0.717689159791917,0.777791207656264,5.68962,0.661485697241623,0.241962105035782,0.350514724850655,0.432675439119339,13.4632,0.256358534097672,0.515341401100159,0.685625016689301,0.803030002117157,6.70732,0.467819303274155,"All Sites"
"1304","0025433","29","HNU","2","1",0.641618091613054,0.702215355820954,0.759248075075448,5.53556,0.652515109256057,0.215425424277782,0.326710745692253,0.420417100191117,13.5236,0.239171922206879,0.462218433618546,0.642881512641907,0.766175508499146,6.59499,0.428003638982773,"All Sites"
"1305","0025433","29","HNU","4","1",0.656428225105628,0.708525703288615,0.753676851047203,5.41874,0.664176004826777,0.196721568703651,0.295160993933678,0.38397142291069,13.0484,0.21986311674118,0.417725563049316,0.602420806884766,0.751217126846313,6.71812,0.401235014200211,"All Sites"
"1306","0025433","29","HNU","7","1",0.648806616663933,0.711933746933937,0.761032626032829,5.56573,0.656568886528945,0.240122638642788,0.348046354949474,0.42874082326889,13.4209,0.254172831773758,0.519507825374603,0.680538296699524,0.783519864082336,6.8131,0.466990977525711,"All Sites"
"1307","0025433","29","HNU","6","1",0.664084104821086,0.736267159692943,0.794013603590429,6.09491,0.672148675552794,0.232067964971066,0.340909540653229,0.42708745598793,12.9003,0.248483926057816,0.49287673830986,0.674125671386719,0.800963926315308,6.90722,0.451293051242828,"All Sites"
"1308","0025433","29","HNU","9","1",0.637613955419511,0.697500349022448,0.760909471660852,5.73642,0.648643349628653,0.20164006203413,0.307819239795208,0.401882186532021,13.2855,0.227308988571167,0.434404820203781,0.60476578772068,0.735618215799332,6.82109,0.407137006521225,"All Sites"
"1309","0025433","29","HNU","1","1",0.645970741286874,0.7056528206449,0.761824189452454,5.59167,0.654357789869073,0.213798522949219,0.316775426268578,0.402678573131561,13.4178,0.23419925570488,0.467800676822662,0.646644592285156,0.771880388259888,6.78164,0.434783518314362,"All Sites"
"1310","0025433","29","HNU","5","1",0.670339919161052,0.730635044164956,0.787383397109807,5.4737,0.679827067900215,0.199376404285431,0.312054932117462,0.408174067735672,13.7907,0.226763680577278,0.416905790567398,0.58845192193985,0.728590047359467,6.40421,0.393689662218094,"All Sites"
"1311","0025434","29","HNU","7","1",0.65784629364498,0.718957697972655,0.772879525320604,5.66517,0.666239765573537,0.225575089454651,0.311924956738949,0.392611491680145,12.8216,0.240122094750404,0.461117684841156,0.615938544273376,0.755466783046723,7.02176,0.430137276649475,"All Sites"
"1312","0025434","29","HNU","2","1",0.662372755352408,0.723904650658369,0.778197499457747,5.6761,0.669606309233623,0.247391238808632,0.343115523457527,0.423995378613472,12.8665,0.26040056347847,0.495454102754593,0.676106870174408,0.803599953651428,7.07286,0.455976784229279,"All Sites"
"1313","0025434","29","HNU","1","1",0.643436362966895,0.692393477540463,0.741350592114031,5.63392,0.646057693197112,0.209685444831848,0.295403778553009,0.377005046606064,12.5956,0.226592496037483,0.439140468835831,0.610689103603363,0.750125408172607,6.82515,0.414774864912033,"All Sites"
"1314","0025434","29","HNU","9","1",0.654457490891218,0.711992215365171,0.765931019559503,5.55121,0.662973510606516,0.226100370287895,0.311751157045364,0.389490234851837,12.7825,0.23935279250145,0.406879365444183,0.573104858398438,0.728957831859589,7.19019,0.391163438558578,"All Sites"
"1315","0025434","29","HNU","6","1",0.638020662590861,0.701822728849947,0.762080235872418,5.77644,0.648561608050963,0.19417866319418,0.280922204256058,0.365057998895645,12.5621,0.215332537889481,0.397870033979416,0.555713951587677,0.706833750009537,6.99747,0.386010408401489,"All Sites"
"1316","0025434","29","HNU","3","1",0.633835105691105,0.677298084367067,0.724382977932692,5.08659,0.640791252280949,0.188589468598366,0.269929319620132,0.350162482261658,12.7773,0.208625882863998,0.427365094423294,0.584084093570709,0.715125125646591,6.82221,0.398739129304886,"All Sites"
"1317","0025434","29","HNU","8","1",0.687824657652527,0.745746734086424,0.792808421188965,5.51743,0.694356549897132,0.229050114750862,0.320207267999649,0.404323178529739,12.5337,0.245135620236397,0.459541887044907,0.617974758148193,0.765982389450073,6.87463,0.427808076143265,"All Sites"
"1318","0025434","29","HNU","10","1",0.654590241145343,0.716071092523634,0.773935423232615,5.97502,0.662234126137718,0.215864971280098,0.302847772836685,0.384694045782089,13.005,0.232685506343842,0.4137824177742,0.576695218682289,0.729990184307098,7.13879,0.394317001104355,"All Sites"
"1319","0025434","29","HNU","4","1",0.637889668345451,0.692255265079439,0.753869608044624,5.63605,0.647429601083095,0.18289290368557,0.268955990672112,0.359753918647766,12.7449,0.208486810326576,0.391554445028305,0.557741701602936,0.712121963500977,6.8966,0.380474984645844,"All Sites"
"1320","0025434","29","HNU","5","1",0.645511276088655,0.699303882429376,0.753096488770097,5.36965,0.656215556750514,0.189819559454918,0.275612086057663,0.357412403821945,12.6181,0.210958033800125,0.342232048511505,0.507565021514893,0.675795125961304,6.93898,0.344477444887161,"All Sites"
"1321","0025435","29","HNU","5","1",0.625528226373717,0.675570484483615,0.743484977632761,5.36382,0.634208733227143,0.178072810173035,0.266802728176117,0.365010672807694,12.8914,0.203582391142845,0.431589484214783,0.602318793535233,0.750314891338348,7.05814,0.409855544567108,"All Sites"
"1322","0025435","29","HNU","8","1",0.661837000399828,0.732245191931725,0.785051335580647,5.81845,0.676162321225695,0.181977324187756,0.281859755516052,0.379886719584465,12.6464,0.211471349000931,0.418208062648773,0.600165784358978,0.769646108150482,6.99611,0.403316527605057,"All Sites"
"1323","0025435","29","HNU","4","1",0.651462100446224,0.707501851022243,0.767044086009264,5.50593,0.662195660899496,0.160366207361221,0.249965772032738,0.358227157592774,12.7926,0.193046629428864,0.4008529484272,0.588394030928612,0.763425207138062,6.87793,0.392121702432632,"All Sites"
"1324","0025435","29","HNU","7","1",0.668082095682621,0.739918880164623,0.793796468526125,5.65173,0.68074796020726,0.189921669661999,0.279084287583828,0.371042826771736,12.1724,0.212440863251686,0.428188964724541,0.615967988967896,0.773510247468948,6.8528,0.410031706094742,"All Sites"
"1325","0025435","29","HNU","3","1",0.683539241552353,0.751181145664304,0.804582648910582,5.72723,0.69187339841941,0.228798255324364,0.3437709659338,0.437415984272957,12.6241,0.251475095748901,0.525977849960327,0.700317561626434,0.827392721176147,6.82273,0.471973925828934,"All Sites"
"1326","0025435","29","HNU","1","1",0.648550094570965,0.709128949558362,0.773271266603842,5.42132,0.662567625367614,0.214619025588036,0.304335683584213,0.386722856760025,12.5423,0.23202820122242,0.500120282173157,0.664880633354187,0.795190095901489,6.88139,0.458001375198364,"All Sites"
"1327","0025435","29","HNU","6","1",0.70708367228508,0.780738221481442,0.832296405918896,5.89744,0.713016177791872,0.232224404811859,0.341956853866577,0.43070615530014,12.4131,0.251122385263443,0.520574450492859,0.699973285198212,0.822946262359619,6.75276,0.463385581970215,"All Sites"
"1328","0025435","29","HNU","2","1",0.654421525076032,0.711327744647861,0.768233964219689,5.40858,0.664765622955608,0.175488732755184,0.266538135707378,0.366551250219345,12.791,0.204344227910042,0.405150413513184,0.59870970249176,0.773060691356659,6.98601,0.394581347703934,"All Sites"
"1329","0025435","29","HNU","10","1",0.666903803125024,0.73075629491359,0.787514065392315,5.7303,0.677391998981396,0.182387411594391,0.280561164021492,0.381875801086426,12.8114,0.211690902709961,0.432319462299347,0.608499944210052,0.764270114898682,6.84708,0.406647950410843,"All Sites"
"1330","0025435","29","HNU","9","1",0.662257235497236,0.735032755881548,0.796891948208213,5.6713,0.678677514307189,0.168409526348114,0.257598243653774,0.35339260995388,12.4867,0.196941167116165,0.405069753527641,0.590136900544167,0.75604972243309,6.95095,0.388419896364212,"All Sites"
"1331","0025436","29","HNU","8","1",0.636481746565551,0.700845069251955,0.765208391938359,5.539,0.648357604892046,0.192791819572449,0.298133388161659,0.391634088754654,13.625,0.218763947486877,0.377662837505341,0.557679533958435,0.71373325586319,6.8614,0.371396392583847,"All Sites"
"1332","0025436","29","HNU","7","1",0.640446746954694,0.701271298341453,0.762095849728212,5.65226,0.648534219753956,0.203673824667931,0.307759016752243,0.403267353773117,13.6757,0.228042021393776,0.439158797264099,0.612884789705276,0.739195585250854,6.90705,0.406446933746338,"All Sites"
"1333","0025436","29","HNU","4","1",0.648661023704335,0.720336274942383,0.784844001056626,5.79353,0.665281600812195,0.202142283320427,0.307405933737755,0.40484054684639,13.5959,0.226849913597107,0.437908530235291,0.609319135546684,0.74385678768158,6.68081,0.407906830310822,"All Sites"
"1334","0025436","29","HNU","9","1",0.681927680969238,0.749410107731819,0.799134001135826,5.74592,0.6915974053015,0.21864515542984,0.315172113478184,0.40769174695015,13.1231,0.238138869404793,0.454922378063202,0.619322463870049,0.747942674160004,6.60909,0.41764897108078,"All Sites"
"1335","0025436","29","HNU","3","1",0.667024680878967,0.731575456447899,0.78536776942201,5.58923,0.678473698016547,0.223270393908024,0.32229957729578,0.411440128087997,13.3915,0.240755915641785,0.432815998792648,0.611005425453186,0.756187319755554,6.80447,0.406133234500885,"All Sites"
"1336","0025436","29","HNU","6","1",0.648327582515776,0.719572371803224,0.783692682161927,5.80272,0.662156939521581,0.206125646829605,0.318343937397003,0.425840818881989,13.5844,0.233457744121552,0.431771621108055,0.615692928433418,0.754561167955399,6.59094,0.404558300971985,"All Sites"
"1337","0025436","29","HNU","5","1",0.649525825399905,0.720902289729565,0.788709930842742,5.66891,0.66159409975129,0.219132155179977,0.325855568051338,0.420700073242188,13.3703,0.240830644965172,0.46222035586834,0.626975953578949,0.752464056015015,6.78913,0.425078541040421,"All Sites"
"1338","0025436","29","HNU","2","1",0.649971187114716,0.718200206756592,0.779247224330902,5.8451,0.660734204117528,0.188386030495167,0.292131319642067,0.390779855847359,13.2686,0.216621428728104,0.41326642036438,0.604672223329544,0.758520352840424,6.72842,0.398999989032745,"All Sites"
"1339","0025436","29","HNU","1","1",0.634903956204653,0.691655147820711,0.755500238388777,5.39833,0.644870488147926,0.206692650914192,0.307871580123901,0.397670537233353,13.623,0.227911442518234,0.432959944009781,0.6111980676651,0.748373687267303,6.80522,0.406057387590408,"All Sites"
"1340","0025436","29","HNU","10","1",0.657639703480527,0.730307074030861,0.795707707526162,5.88451,0.668867235592251,0.232227563858032,0.340819880366325,0.434824258089066,13.2308,0.250274568796158,0.46915665268898,0.651968359947205,0.78137868642807,6.89405,0.434755712747574,"All Sites"
"1341","0025437","29","HNU","10","1",0.681342355208471,0.74262711731717,0.79670190741308,5.97733,0.690847830054768,0.199794881045818,0.288121737539768,0.376522585749626,12.6043,0.221396803855896,0.487698972225189,0.655391901731491,0.793435335159302,6.53709,0.451720386743546,"All Sites"
"1342","0025437","29","HNU","2","1",0.651097185211256,0.711581623181701,0.772066061152145,5.71603,0.656958677144645,0.214453041553497,0.31336385011673,0.402951169013977,12.6542,0.236307963728905,0.512935519218445,0.677302837371826,0.797980523109436,6.42152,0.466362237930298,"All Sites"
"1343","0025437","29","HNU","7","1",0.660495352931321,0.730214306851849,0.792594423517585,5.59814,0.673294499724427,0.219228394329548,0.324177548289299,0.413512989878654,12.957,0.240620955824852,0.505952000617981,0.685766041278839,0.809191226959229,6.5174,0.461504280567169,"All Sites"
"1344","0025437","29","HNU","6","1",0.656135053141043,0.725011108443141,0.790262108203024,5.70656,0.670134288379095,0.223726660013199,0.32278698682785,0.413411015272141,12.9091,0.243830427527428,0.499909460544586,0.680808126926422,0.808853328227997,6.7345,0.458613693714142,"All Sites"
"1345","0025437","29","HNU","1","1",0.643166806083173,0.704592849360779,0.769632189301774,5.47971,0.651815043894827,0.207035183906555,0.303212434053421,0.394818240404129,12.6553,0.230007722973824,0.45761376619339,0.647099554538727,0.781937897205353,6.67265,0.432181507349014,"All Sites"
"1346","0025437","29","HNU","8","1",0.700246063061059,0.766585163772106,0.818182242102921,5.82688,0.708043658870442,0.224436953663826,0.326522916555405,0.417677819728852,12.662,0.245242968201637,0.502219319343567,0.688664972782135,0.822365820407868,6.65882,0.46196448802948,"All Sites"
"1347","0025437","29","HNU","5","1",0.69485271954909,0.766487020533532,0.813049316173419,5.87631,0.703295817217105,0.230792954564095,0.3332559466362,0.416262000799179,12.4067,0.248927041888237,0.525943785905838,0.695075750350952,0.817448914051056,6.50222,0.477631956338882,"All Sites"
"1348","0025437","29","HNU","9","1",0.688845910364762,0.758094970136881,0.809120593126863,5.81919,0.698698481551166,0.214813143014908,0.312111735343933,0.403325083851814,12.4993,0.237040802836418,0.496953666210175,0.671722054481506,0.800053763389588,6.56273,0.45962393283844,"All Sites"
"1349","0025437","29","HNU","4","1",0.672398569062352,0.738176689948887,0.792991790687665,5.62769,0.683584563519535,0.207454778254032,0.310114972293377,0.400650051236153,12.831,0.231621339917183,0.430805921554565,0.630592942237854,0.777390897274017,6.72427,0.414661437273026,"All Sites"
"1350","0025437","29","HNU","3","1",0.671647506533191,0.732706370763481,0.790173537097871,5.53946,0.682276062652057,0.210977286100388,0.301944062113762,0.383273941278458,12.4454,0.229414209723473,0.494472295045853,0.668503105640411,0.801435577869415,6.55641,0.456056237220764,"All Sites"
