subject,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
0025241_session_2,9.852212905883789,6979997.0,28.508377075195312,5.589970588684082,132.54042053222656,8745.0,40.09466552734375,0.454108202327541,83.01404153315279,248.97459411621094,2391651.0,127.608642578125,285.7610168457031,408512.0,36.36957931518555,0.09433327836673855,10.02375602722168,445.12200927734375,80976.0,35.563011169433594
0025242_session_1,12.722603797912598,6522949.0,29.056554794311523,5.106895446777344,139.3151092529297,9968.0,40.346839904785156,0.4965097912586458,81.78233533932146,256.2747497558594,2848699.0,137.9721221923828,312.21722412109375,433277.0,38.48770523071289,0.10373712871279539,10.745156288146973,460.60601806640625,97339.0,28.807083129882812
0025242_session_2,11.966349601745605,6442958.0,27.636825561523438,4.923666954040527,125.3899917602539,9654.0,40.115882873535156,0.5033255934668459,75.035949481065,231.84910583496094,2928690.0,125.77459716796875,283.1038818359375,440662.0,34.766536712646484,0.1311496986322121,10.243719100952148,419.17840576171875,96788.0,25.210588455200195
0025243_session_1,11.24665355682373,6667180.0,28.76932144165039,4.8628153800964355,128.48304748535156,11028.0,52.22678756713867,0.4817251237013946,73.601019327862,237.86607360839844,2704468.0,129.2071075439453,291.82464599609375,417032.0,32.352203369140625,0.12744548669752429,10.14360523223877,431.72454833984375,90063.0,22.631990432739258
0025243_session_2,12.57126522064209,6766333.0,34.85730743408203,4.1484856605529785,139.4849853515625,10656.0,62.215274810791016,0.4750018034126361,62.2863006605123,261.5366516113281,2605315.0,139.52587890625,314.19049072265625,411810.0,36.24446487426758,0.12672550996233853,9.013619422912598,458.7955322265625,91317.0,26.6046199798584
0025244_session_1,10.621071815490723,6491638.0,24.88726234436035,5.395918846130371,131.51548767089844,9589.0,57.684722900390625,0.4932290478259052,95.54768241501266,237.38478088378906,2880010.0,128.4055633544922,291.3542175292969,435143.0,34.570823669433594,0.11010903565479159,11.706961631774902,425.64385986328125,96185.0,26.809602737426758
0025244_session_2,11.681129455566406,6530244.0,28.417089462280273,5.16973352432251,139.3511199951172,11210.0,45.8890266418457,0.4896422039447162,90.59096543359979,259.672607421875,2841404.0,140.87472534179688,321.07098388671875,426664.0,38.17182540893555,0.10777529905467545,11.298517227172852,467.9797668457031,95727.0,29.43472671508789
0025244_session_3,11.649683952331543,6515979.0,28.374929428100586,4.9883646965026855,133.42745971679688,9954.0,43.24741744995117,0.48949678437306304,87.18358280498846,253.25628662109375,2855669.0,138.89491271972656,313.0338134765625,425727.0,39.69586944580078,0.10601461422757809,11.032055854797363,454.57830810546875,96313.0,35.62299728393555
0025245_session_1,10.531816482543945,6549039.0,26.78382682800293,5.411782264709473,141.7755126953125,9150.0,64.83663940429688,0.48560181315133644,88.48478978866589,242.5681610107422,2822609.0,132.82772827148438,301.5049133300781,403220.0,33.918128967285156,0.12076275618453333,11.256977081298828,446.4531555175781,87916.0,27.047317504882812
0025245_session_2,11.00356674194336,6611199.0,27.597702026367188,5.077987194061279,141.9854736328125,9220.0,60.31440353393555,0.48584388765555603,83.67322048580579,244.91702270507812,2760449.0,130.9697723388672,299.1055908203125,426610.0,35.526573181152344,0.09680331812731699,10.838061332702637,439.2463684082031,89560.0,30.372291564941406
0025245_session_3,10.886122703552246,6617017.0,27.19184684753418,5.086708068847656,138.78517150878906,8453.0,64.26747131347656,0.4837393377792723,84.25517711640464,241.5806427001953,2754631.0,131.67405700683594,293.74078369140625,402762.0,38.86133575439453,0.10157688880049727,10.802531242370605,432.0577697753906,87506.0,39.25833511352539
0025246_session_1,10.342230796813965,5985003.0,22.89179039001465,6.482855796813965,133.5225830078125,9346.0,41.44732666015625,0.527404634313508,102.88419455852177,226.54415893554688,3386645.0,130.6197509765625,293.8013000488281,375348.0,33.12647247314453,0.10246761781071789,12.834352493286133,442.2054748535156,86035.0,33.260780334472656
0025246_session_2,9.090218544006348,5894790.0,21.996145248413086,6.311794281005859,128.40133666992188,10921.0,38.528011322021484,0.5245725096631727,117.27870151184106,225.85244750976562,3476858.0,131.87796020507812,295.5762634277344,404352.0,34.060516357421875,0.08451293430300316,13.437639236450195,434.4114074707031,88134.0,27.21765899658203
0025247_session_1,8.166434288024902,6718417.0,23.71668815612793,6.2065749168396,134.82273864746094,7413.0,42.073646545410156,0.45806342391019306,129.14163036400024,251.55772399902344,2653231.0,141.51434326171875,297.73699951171875,380953.0,34.286739349365234,0.08388404589950281,12.553902626037598,444.9364013671875,79612.0,30.801551818847656
0025247_session_2,7.347529411315918,6711897.0,19.79030990600586,7.049262046813965,124.0069351196289,7352.0,42.4074821472168,0.45774937486531647,151.82834448452064,230.9066162109375,2659751.0,131.21800231933594,277.1343078613281,371994.0,30.18893814086914,0.06503273217690915,14.003535270690918,416.6413879394531,79177.0,21.558259963989258
0025248_session_1,7.160775661468506,6934884.0,20.80622673034668,7.046485900878906,157.63796997070312,5262.0,62.86227035522461,0.441843438552927,155.56713617459388,246.6186065673828,2436764.0,132.60829162597656,290.7587585449219,360175.0,29.61748504638672,0.08483876586832599,13.974602699279785,437.3695373535156,77015.0,25.45131492614746
0025248_session_2,9.845587730407715,7020518.0,28.808177947998047,5.23642110824585,157.9536895751953,4470.0,64.04365539550781,0.4482602212204335,82.96263709605132,250.02581787109375,2351130.0,131.42868041992188,301.35443115234375,372220.0,32.60171890258789,0.09732615171701006,10.460724830627441,452.2061767578125,79366.0,28.230379104614258
0025249_session_1,6.025634765625,6856170.0,18.228166580200195,7.023020267486572,121.29011535644531,8345.0,35.58723831176758,0.43832833075450217,183.8043520241022,228.0460205078125,2515478.0,133.6387481689453,283.0330505371094,310172.0,31.714794158935547,0.06768720728920082,15.527235984802246,411.0498352050781,71978.0,26.07410430908203
0025249_session_2,6.092843532562256,6953521.0,18.04605484008789,7.527290344238281,121.0620346069336,7238.0,37.50165939331055,0.43108672223564554,179.80205346199497,223.51283264160156,2418127.0,132.42308044433594,284.7088623046875,309584.0,32.1701774597168,0.0669085489207554,15.776792526245117,420.5467529296875,72779.0,23.942399978637695
0025250_session_1,10.078788757324219,6670697.0,24.014862060546875,6.237194538116455,145.63885498046875,7900.0,46.96253204345703,0.48274298121700254,109.23910714931891,246.12225341796875,2700951.0,129.1968231201172,298.4307556152344,408315.0,34.17157745361328,0.07551234900940636,12.426918983459473,448.21612548828125,82764.0,27.94970703125
0025250_session_2,9.462894439697266,6707572.0,22.945205688476562,6.1140570640563965,143.66868591308594,7929.0,49.483863830566406,0.47380565887914455,115.12593033572784,240.12623596191406,2664076.0,127.57283782958984,290.8567199707031,380508.0,38.21827697753906,0.10751625178231408,12.676143646240234,431.14501953125,83395.0,36.53343200683594
0025251_session_1,7.233166217803955,7107768.0,24.853422164916992,5.725172519683838,136.497314453125,7263.0,44.574668884277344,0.4276865113985897,101.86550096782557,233.10044860839844,2263880.0,127.10664367675781,290.1540222167969,339613.0,29.19083595275879,0.05732376183353199,11.674610137939453,432.44415283203125,70850.0,21.326820373535156
0025251_session_2,7.296290397644043,7064098.0,25.306039810180664,5.724847793579102,138.80921936035156,6615.0,44.088592529296875,0.4275191934437769,107.24321715141777,241.9356689453125,2307550.0,135.57801818847656,299.0744934082031,357578.0,33.422950744628906,0.07966820392355825,11.818305015563965,443.9477233886719,71685.0,25.07974624633789
0025252_session_1,8.10804557800293,6299468.0,21.126949310302734,6.506631374359131,122.70047760009766,10116.0,37.029640197753906,0.4859750792396028,137.97138747148833,229.8712615966797,3072180.0,137.1122589111328,283.519287109375,401870.0,33.62916564941406,0.08611854207371163,13.419793128967285,420.98455810546875,88764.0,27.879230499267578
0025252_session_2,8.588027954101562,6440219.0,23.68524932861328,6.148028373718262,124.1221694946289,10158.0,37.25629806518555,0.4747565097268631,118.64347189409864,238.67227172851562,2931429.0,144.00338745117188,295.14105224609375,397150.0,37.606483459472656,0.08779623798507473,12.46096420288086,440.7586364746094,87304.0,32.343177795410156
0025252_session_3,8.588027954101562,6440219.0,23.68524932861328,6.148028373718262,124.1221694946289,10158.0,37.25629806518555,0.4747565097268631,118.64347189409864,238.67227172851562,2931429.0,144.00338745117188,295.14105224609375,397150.0,37.606483459472656,0.08779623798507473,12.46096420288086,440.7586364746094,87304.0,32.343177795410156
0025253_session_1,7.595981597900391,6497207.0,19.24622917175293,7.389158725738525,137.9576873779297,8107.0,45.08782958984375,0.47726719313764365,173.87220718324753,243.47555541992188,2874441.0,134.9254608154297,288.9506530761719,386000.0,28.78882598876953,0.09500697761361152,15.013364791870117,431.1640930175781,82445.0,22.57617950439453
0025253_session_2,7.342741012573242,6505546.0,19.274137496948242,7.15203332901001,135.76263427734375,8506.0,42.82637023925781,0.47188619207069055,172.1045993966264,239.71112060546875,2866102.0,136.9100341796875,294.576904296875,369263.0,30.312423706054688,0.08851232471494322,15.28353214263916,432.4261779785156,80950.0,26.31650733947754
0025253_session_3,7.477288246154785,6552738.0,20.221603393554688,6.454251766204834,137.3092498779297,8307.0,41.34315872192383,0.4688443437035983,148.94339469596298,232.5368194580078,2818910.0,135.03591918945312,292.44732666015625,360059.0,31.38222312927246,0.07332553201425114,14.46212387084961,422.962646484375,81245.0,27.728757858276367
0025254_session_1,5.936238765716553,6791989.0,17.818681716918945,7.714039325714111,127.66815948486328,8281.0,40.773250579833984,0.44437761006615273,189.39960201374018,226.4732208251953,2579659.0,130.73695373535156,283.80999755859375,356495.0,32.884727478027344,0.07052057946501386,15.927665710449219,421.2640075683594,72314.0,25.500215530395508
0025254_session_2,6.948371887207031,6865137.0,22.754940032958984,5.946717262268066,132.99710083007812,8292.0,42.117671966552734,0.4392169440921882,130.83243160869637,239.53102111816406,2506511.0,139.17027282714844,299.48504638671875,339447.0,37.67552185058594,0.0634331113858325,13.161319732666016,434.80224609375,71721.0,34.956485748291016
0025254_session_3,6.357887268066406,6757734.0,19.43145751953125,6.8059587478637695,125.26322174072266,6865.0,39.06193542480469,0.447717530799301,150.91334559383998,220.40789794921875,2613914.0,129.83551025390625,276.20703125,329475.0,29.039213180541992,0.06774489791992405,14.21442699432373,408.45672607421875,69374.0,22.1427059173584
0025255_session_1,8.51774787902832,6114011.0,21.30779457092285,6.777102947235107,126.69078826904297,12063.0,40.093971252441406,0.50762689693798,132.6932222992898,234.36558532714844,3257637.0,132.1407928466797,302.0565185546875,424214.0,34.933189392089844,0.08151097536461743,14.175869941711426,446.4616394042969,91193.0,24.356508255004883
0025255_session_2,8.760719299316406,6068390.0,21.257112503051758,6.703185081481934,121.08739471435547,11019.0,35.13058090209961,0.5139621270061336,126.0137848339455,229.412353515625,3303258.0,129.49343872070312,293.8980712890625,414715.0,34.514747619628906,0.07247309418148801,13.8258695602417,436.388427734375,90334.0,25.835161209106445
0025256_session_1,12.393553733825684,6923904.0,31.39388084411621,4.935657024383545,137.14549255371094,9753.0,39.62162780761719,0.46874367472983564,74.01393546436965,263.5966491699219,2447744.0,131.8323974609375,302.14617919921875,445245.0,36.23602294921875,0.12205354089253692,9.62436580657959,457.0956115722656,94515.0,28.017982482910156
0025256_session_2,13.38485050201416,6964262.0,34.70773696899414,4.315436840057373,143.25653076171875,8806.0,42.469696044921875,0.46826310258978915,64.81669915922498,270.97320556640625,2407386.0,136.25738525390625,315.53057861328125,410862.0,38.90305709838867,0.1116419801552555,9.091073036193848,465.30963134765625,91842.0,33.9552116394043
0025257_session_1,8.18789291381836,6528739.0,21.412708282470703,6.725940227508545,140.21795654296875,7364.0,40.02812957763672,0.47790168984752146,149.9530930474132,248.20469665527344,2842909.0,136.42984008789062,278.59344482421875,392330.0,30.486469268798828,0.08238865116219227,13.010659217834473,422.6140441894531,80383.0,28.698057174682617
0025257_session_2,8.765939712524414,6458287.0,22.563106536865234,6.657835960388184,140.423095703125,8445.0,49.042396545410156,0.4818042519788369,135.27279588801898,248.90982055664062,2913361.0,139.8344268798828,286.8385925292969,397680.0,34.255428314208984,0.0836949488308587,12.712725639343262,437.06005859375,82483.0,34.27397155761719
0025257_session_3,8.214544296264648,6267027.0,19.693485260009766,7.773176193237305,139.81454467773438,8633.0,44.21121597290039,0.4921046393751778,172.59278890366804,244.75479125976562,3104621.0,141.86605834960938,292.64996337890625,407823.0,37.996734619140625,0.06756217900449447,14.860241889953613,445.73089599609375,83911.0,37.52170944213867
0025258_session_1,10.550202369689941,6693719.0,26.44535255432129,5.6035237312316895,131.62026977539062,8822.0,39.509403228759766,0.4816012845690439,80.14489215618273,230.10125732421875,2677929.0,121.78523254394531,274.2040710449219,425654.0,34.340545654296875,0.1233049968186594,10.368705749511719,422.3912353515625,88893.0,31.35957145690918
0025258_session_2,8.87275218963623,6415388.0,20.820375442504883,6.863424777984619,122.54283142089844,8743.0,36.22242736816406,0.4991404189895272,112.51250694921544,215.36062622070312,2956260.0,115.87440490722656,265.6474304199219,417468.0,31.451948165893555,0.09076691854023482,12.759012222290039,408.5465087890625,88560.0,24.68939971923828
0025259_session_1,8.84296703338623,7352251.0,30.77900505065918,4.941309452056885,151.01087951660156,5790.0,49.943641662597656,0.41274561417854305,78.5446217363894,255.27056884765625,2019397.0,133.4650421142578,291.10247802734375,347895.0,38.080326080322266,0.08466277878706807,9.457825660705566,443.1910705566406,72703.0,39.59785842895508
0025259_session_2,8.983372688293457,7229066.0,29.7510986328125,5.040475368499756,149.8013916015625,6772.0,49.76477813720703,0.4233114449526023,82.96640632282224,253.9650115966797,2142582.0,134.63023376464844,298.2356262207031,357595.0,35.549560546875,0.07673010593623021,10.024356842041016,448.1953125,75077.0,34.88504409790039
0025259_session_3,7.613680839538574,7199165.0,23.852994918823242,5.829929351806641,130.72752380371094,6797.0,41.259315490722656,0.42373033598436627,103.4499810715182,227.97459411621094,2172483.0,123.69141387939453,272.70526123046875,358909.0,30.578975677490234,0.0782996361383577,11.432746887207031,411.76654052734375,73864.0,24.204328536987305
0025260_session_1,9.49893856048584,7249803.0,31.000516891479492,4.82927131652832,129.10293579101562,8976.0,40.219112396240234,0.42705030574047986,75.80828942766338,254.76548767089844,2121845.0,130.78199768066406,289.6956481933594,380709.0,38.73259735107422,0.08969057504045283,9.344864845275879,439.4055480957031,78143.0,38.280113220214844
0025260_session_2,9.297633171081543,7080007.0,25.743539810180664,5.827738285064697,133.9345703125,9001.0,42.94561767578125,0.44431608792979876,102.3126134404483,251.12660217285156,2291641.0,128.4827423095703,298.1860656738281,381439.0,32.0388298034668,0.10236035077366448,11.582947731018066,448.2126770019531,79294.0,27.021547317504883
0025261_session_1,11.634902000427246,7020962.0,34.47540283203125,4.942648887634277,160.14320373535156,6697.0,63.84708786010742,0.44897976791209265,70.513998822019,272.9197998046875,2350686.0,144.38729858398438,318.4521484375,400415.0,40.658897399902344,0.11195930130372447,9.237082481384277,488.8519592285156,85915.0,37.420902252197266
0025261_session_2,12.476961135864258,7067510.0,37.52552795410156,4.206765174865723,151.17385864257812,7161.0,58.06937789916992,0.4514639824967674,52.77504626277426,258.41162109375,2304138.0,134.6412811279297,304.0133361816406,399285.0,36.16328430175781,0.1105672294768596,8.101507186889648,461.8744201660156,85883.0,29.979307174682617
0025261_session_3,9.467987060546875,6913932.0,24.723426818847656,5.849032402038574,136.37814331054688,6598.0,49.23985290527344,0.45401337557215304,99.23538444682227,235.71533203125,2457716.0,130.04627990722656,285.9175720214844,366746.0,38.40116500854492,0.0938276511831473,11.564641952514648,430.52569580078125,83676.0,37.922218322753906
0025262_session_1,10.46811294555664,6898089.0,26.834613800048828,6.014711856842041,153.26736450195312,6953.0,62.129886627197266,0.46205719618552166,96.2180319447235,255.89999389648438,2473559.0,131.79873657226562,293.11016845703125,424703.0,39.194984436035156,0.12651402439139303,10.922839164733887,454.51263427734375,88879.0,38.44343185424805
0025262_session_2,11.061210632324219,6917429.0,28.509958267211914,5.1807780265808105,147.2474365234375,5573.0,42.57029342651367,0.4675449469025049,76.23407700770186,244.56259155273438,2454219.0,122.7525863647461,284.91845703125,418698.0,30.82413673400879,0.1270409858923019,9.993646621704102,432.6222229003906,88005.0,24.741867065429688
0025263_session_1,11.123319625854492,6654978.0,25.46131706237793,6.183241367340088,137.70822143554688,8606.0,61.382450103759766,0.4868626592597532,91.74022982788033,241.6630859375,2716670.0,124.55432891845703,278.4554443359375,438762.0,37.77761459350586,0.1407653038071651,10.93641185760498,435.888916015625,95461.0,36.35237503051758
0025263_session_2,9.700904846191406,6435116.0,21.385576248168945,6.97374153137207,131.78050231933594,9631.0,45.02295684814453,0.4978719024855573,122.64849545650063,235.08892822265625,2936532.0,124.05905151367188,284.9317626953125,455801.0,34.19779968261719,0.10145613536725678,13.323548316955566,434.0692443847656,96606.0,28.00105857849121
0025263_session_3,11.273293495178223,6433163.0,23.615575790405273,6.39164400100708,139.84762573242188,8827.0,47.234989166259766,0.5070449404504923,99.8598875817263,237.69497680664062,2938485.0,125.10739135742188,286.4007263183594,424300.0,37.49836349487305,0.1295351913203505,12.127619743347168,437.34307861328125,96203.0,39.822208404541016
0025264_session_1,15.923327445983887,6912783.0,42.49769973754883,3.75236439704895,129.443603515625,10496.0,38.76264572143555,0.4839773187563314,38.49871616870406,257.35870361328125,2458865.0,125.1350326538086,282.3326110839844,472273.0,38.89950942993164,0.14802721277378444,6.643479824066162,441.7994689941406,99651.0,38.51179504394531
0025264_session_2,13.771023750305176,6664208.0,29.398210525512695,5.616021633148193,136.7651824951172,11209.0,43.26555633544922,0.49665127627506706,79.97587989460186,264.5460205078125,2707440.0,131.63885498046875,300.14544677734375,490326.0,39.69301223754883,0.14111069162307058,10.209650039672852,465.2464294433594,104953.0,38.923404693603516
0025264_session_3,11.743444442749023,6421633.0,23.92840003967285,6.524073123931885,125.63751220703125,12348.0,40.91026306152344,0.5126128130194715,105.14334597249263,239.26768493652344,2950015.0,123.40760040283203,283.2186279296875,479815.0,35.24458694458008,0.1116239436292918,11.836087226867676,439.3292541503906,105143.0,29.7778263092041
0025265_session_1,9.659317016601562,6473413.0,23.958648681640625,6.38191032409668,134.45513916015625,7745.0,38.649112701416016,0.4842148228176048,121.49401950059077,253.588134765625,2898235.0,140.0339813232422,298.22259521484375,418573.0,37.1731071472168,0.10497337339669198,12.4473876953125,451.1245422363281,89180.0,33.653953552246094
0025265_session_2,10.706600189208984,6533087.0,23.723663330078125,6.434999942779541,133.74566650390625,7553.0,37.136199951171875,0.4884174444640833,107.33882761823067,241.67874145507812,2838561.0,132.16636657714844,297.07061767578125,411636.0,38.0438346862793,0.09917225960713519,12.522122383117676,449.7323913574219,87846.0,33.66652297973633
0025265_session_3,10.09575080871582,6385080.0,22.33130645751953,6.576358318328857,126.54513549804688,8031.0,40.74043273925781,0.49904050513242526,108.66039646704684,227.9028778076172,2986568.0,126.5882568359375,287.45074462890625,427319.0,33.33064651489258,0.09482621987508379,12.87209701538086,434.3094177246094,90016.0,25.184743881225586
0025266_session_1,9.677115440368652,5924483.0,22.020549774169922,7.081693172454834,139.8897705078125,9135.0,40.43362045288086,0.5259106161288711,131.7019837270629,244.94839477539062,3447165.0,137.21224975585938,298.6495666503906,449947.0,36.25861740112305,0.09881621738133099,13.562312126159668,454.59234619140625,90633.0,33.63288497924805
0025266_session_2,9.246145248413086,5842843.0,21.380874633789062,6.73084020614624,130.6249237060547,10539.0,41.393035888671875,0.5290570282819759,135.06896433127204,239.2903594970703,3528805.0,134.54672241210938,286.3192138671875,437812.0,32.658199310302734,0.08750962502329773,13.39137077331543,430.23046875,89246.0,26.69601058959961
0025267_session_1,11.343575477600098,6463388.0,27.381057739257812,5.504724979400635,143.00450134277344,9549.0,52.290618896484375,0.4983710743412457,95.64944021236423,258.68255615234375,2908260.0,134.84368896484375,314.0487365722656,420260.0,36.663028717041016,0.11186625342622167,11.469561576843262,464.77392578125,93434.0,28.45161247253418
0025267_session_2,10.81198501586914,6298090.0,26.006017684936523,5.367371559143066,131.8715057373047,9954.0,61.61383056640625,0.5113316185041986,87.71998889050829,238.4593505859375,3073558.0,125.09577941894531,289.8477783203125,417535.0,33.37351608276367,0.1052280929615169,11.145411491394043,429.4317321777344,93425.0,27.273761749267578
0025267_session_3,10.215229988098145,6207409.0,24.470304489135742,5.647911548614502,126.71102142333984,10800.0,48.54081726074219,0.5152834619333687,98.15674959902758,236.84339904785156,3164239.0,125.93038177490234,286.6753234863281,431883.0,33.14481735229492,0.10428489567869621,11.715232849121094,424.8814392089844,94547.0,24.800701141357422
0025268_session_1,7.9198384284973145,7078290.0,27.534244537353516,5.392867088317871,136.94442749023438,7449.0,43.274391174316406,0.43113302280983956,96.01942332873568,251.9416961669922,2293358.0,133.8087921142578,288.60784912109375,356198.0,35.825748443603516,0.07842402614190716,10.481778144836426,437.09637451171875,77912.0,38.053035736083984
0025268_session_2,7.999805450439453,7052885.0,26.91699981689453,5.296438694000244,135.43968200683594,8083.0,44.477745056152344,0.43346299488082585,95.81729130449902,245.7274627685547,2318763.0,133.24069213867188,291.3042297363281,334045.0,32.71221923828125,0.08736821882109236,10.822314262390137,433.86846923828125,75256.0,31.149091720581055
0025269_session_1,8.475626945495605,6223107.0,19.4547119140625,6.725122928619385,126.78012084960938,8059.0,37.981117248535156,0.5015864405683647,144.68333258325723,223.09817504882812,3148541.0,127.06163787841797,274.1535339355469,413121.0,33.51782989501953,0.07856686378685117,14.091883659362793,404.9888610839844,91146.0,25.734052658081055
0025269_session_2,8.577338218688965,6142132.0,19.53504753112793,6.683319091796875,126.50218963623047,8443.0,38.25973892211914,0.5039840572419136,143.05216524469606,223.10789489746094,3148028.0,127.05931091308594,274.246826171875,411411.0,33.480220794677734,0.07948184767113439,14.038707733154297,404.8057861328125,90534.0,25.76141929626465
0025270_session_1,7.760568141937256,6696508.0,22.311861038208008,7.284429550170898,151.52474975585938,7354.0,63.327022552490234,0.4490173250302157,158.98058532757582,260.98883056640625,2675140.0,156.8188934326172,318.5188903808594,393772.0,38.949745178222656,0.06577831311483537,14.275765419006348,481.0480651855469,80483.0,33.571659088134766
0025270_session_2,7.780902862548828,6760403.0,23.407649993896484,6.072509765625,140.33673095703125,7668.0,58.97911071777344,0.4484870741624932,115.56485680406144,232.50746154785156,2611245.0,138.7556610107422,289.0083923339844,389808.0,32.02227783203125,0.08598688569305706,12.346749305725098,431.1515808105469,81271.0,24.20597267150879
0025270_session_3,7.483194351196289,6681388.0,20.51096534729004,6.838802814483643,129.82742309570312,7313.0,56.04277038574219,0.45195472884024196,144.25879119883558,228.7532958984375,2690260.0,140.35675048828125,281.9818115234375,383915.0,36.10258483886719,0.09353730093208178,13.747857093811035,422.25225830078125,79407.0,32.076900482177734
0025271_session_1,9.032221794128418,6212349.0,20.982627868652344,7.115643501281738,138.68646240234375,8793.0,46.34398651123047,0.5071678654942539,136.25165482468657,237.5063934326172,3159299.0,131.88543701171875,293.95123291015625,393222.0,35.87918472290039,0.10563524360914044,14.00926685333252,443.2561340332031,84812.0,36.22865676879883
0025271_session_2,9.198698043823242,6124006.0,22.23627471923828,6.4152069091796875,146.66238403320312,8868.0,50.65084457397461,0.5117585773613372,126.83866319719384,241.9808349609375,3247642.0,134.5656280517578,298.5928649902344,405016.0,32.86867904663086,0.08798325801770933,13.428187370300293,441.2431640625,85167.0,30.298036575317383
0025271_session_3,8.693380355834961,6233339.0,19.956594467163086,6.594784259796143,126.16925811767578,8998.0,37.49298095703125,0.5094037261835307,114.59661580964354,207.4584197998047,3138309.0,116.43804931640625,267.06329345703125,408171.0,29.1295166015625,0.11494000246096032,13.382207870483398,398.6727294921875,87153.0,22.25380516052246
0025272_session_1,8.188897132873535,7202783.0,24.757102966308594,5.957982063293457,130.4419708251953,8315.0,53.474403381347656,0.4217753786928605,105.80486082836413,238.5418243408203,2168865.0,131.1748504638672,285.23394775390625,348131.0,36.947906494140625,0.08195609946877477,11.521297454833984,432.736328125,75277.0,33.578861236572266
0025272_session_2,8.953315734863281,7225575.0,26.818735122680664,5.511872291564941,138.91664123535156,8110.0,60.835472106933594,0.42300764959711806,97.41714659111973,248.59597778320312,2146073.0,137.61807250976562,301.4316711425781,337982.0,38.862449645996094,0.0995404517979538,11.239593505859375,449.25311279296875,75719.0,36.66581344604492
0025272_session_3,8.186641693115234,7197368.0,24.742191314697266,5.579435348510742,120.07915496826172,8363.0,44.202754974365234,0.42543201125068875,95.93796417113838,226.45321655273438,2174280.0,125.37396240234375,273.4385070800781,341219.0,32.7166748046875,0.08798785889508498,11.051506996154785,411.4859619140625,74709.0,26.189767837524414
0025273_session_1,7.011166095733643,6439703.0,18.57829475402832,7.427607536315918,131.87266540527344,8427.0,41.752235412597656,0.4755728703230172,170.63878730600962,229.52980041503906,2931945.0,133.63119506835938,292.0962829589844,367663.0,34.20075607299805,0.08308286888386002,15.722448348999023,430.08856201171875,81488.0,30.497650146484375
0025273_session_2,6.5915021896362305,6354400.0,17.0041561126709,7.771029472351074,127.17700958251953,7107.0,40.3243408203125,0.48294356404786715,191.98543090298244,223.73837280273438,3017248.0,128.20147705078125,283.4404296875,372114.0,30.278545379638672,0.07525682991313105,16.66889190673828,415.5802307128906,81301.0,22.27865219116211
0025273_session_3,7.984585285186768,6501562.0,19.94112205505371,7.127735137939453,132.8638916015625,7244.0,42.730125427246094,0.4758149845702189,156.6161269366526,239.58949279785156,2870086.0,138.04127502441406,296.63763427734375,353701.0,38.42892074584961,0.08285485857090957,14.8756742477417,438.7726745605469,81283.0,36.149539947509766
0025274_session_1,10.630341529846191,6827539.0,29.703014373779297,4.924718856811523,155.4455108642578,7735.0,73.2250747680664,0.46258859959972626,80.91362883158428,255.51358032226562,2544109.0,135.81402587890625,306.94415283203125,392497.0,35.89252853393555,0.11379576154746242,10.333770751953125,453.22314453125,87748.0,31.73015594482422
0025274_session_2,10.77619457244873,6842878.0,30.791311264038086,4.823698043823242,154.20640563964844,8401.0,74.34745788574219,0.4598517786205646,76.514339162405,255.59817504882812,2528770.0,138.89993286132812,309.2337646484375,401787.0,35.59649658203125,0.09853836353651198,10.042890548706055,457.7617492675781,86972.0,27.679079055786133
0025274_session_3,10.562970161437988,6879025.0,28.256298065185547,4.752180099487305,140.11073303222656,7586.0,70.16217803955078,0.4610321054471641,75.77890947949267,235.62399291992188,2492623.0,128.6189727783203,280.06890869140625,393119.0,36.776493072509766,0.11980404199723071,9.911733627319336,414.3479309082031,87120.0,33.876312255859375
0025275_session_1,7.244563102722168,6822157.0,21.513221740722656,6.658938407897949,141.34384155273438,6599.0,43.72300338745117,0.4427496977746836,157.9247412131697,252.70651245117188,2549491.0,144.32301330566406,304.863525390625,364508.0,39.015384674072266,0.06805882655588255,14.170984268188477,448.1187438964844,80200.0,40.96967315673828
0025275_session_2,7.820279121398926,6936584.0,25.00096321105957,5.486847877502441,133.4847869873047,5819.0,40.10494613647461,0.43792871506907644,106.26346837508017,239.08087158203125,2435064.0,136.56800842285156,292.731689453125,345935.0,36.302860260009766,0.07819699148745261,11.708816528320312,429.9081726074219,77877.0,32.434120178222656
0025275_session_3,8.087916374206543,6883812.0,25.29938507080078,5.454311370849609,137.45489501953125,5287.0,41.114585876464844,0.44160780241181424,115.383566923289,250.01171875,2487836.0,144.3288116455078,303.3651428222656,341991.0,36.35696792602539,0.07590198570210807,11.991008758544922,441.3558654785156,77855.0,35.06394958496094
0025276_session_1,6.111055374145508,6882721.0,19.252559661865234,7.856928825378418,139.30935668945312,6174.0,46.8746337890625,0.4286272675288445,192.80376982315764,243.88265991210938,2488927.0,147.71563720703125,304.2384338378906,329791.0,40.310264587402344,0.05648885084837813,15.80249309539795,455.5044250488281,71580.0,41.7435302734375
