Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0027100_session_1,rest_3_rest,0.008,0.037,0.000,0.004,-0.000,0.060,0.256,0.015000,0.045200,0.016900,0.042200,0.012600,0.049200,-0.000467,-0.000262,0.000254,0.000380,0.000582,0.000128,0.081000,0.061300,0.057600,0.132100,0.112100,0.071100,0.026302,0.020765,0.023310,0.031038,0.039442,0.018388,0.0504,0.0000,0.2245,0.0724,0.0000,16.8201,1.3268,
0027101_session_1,rest_3_rest,0.024,0.067,0.000,0.006,-0.000,0.073,0.285,0.025700,0.065900,0.016600,0.037200,0.027200,0.080100,0.000567,-0.000214,-0.000136,-0.000359,0.001081,-0.000604,0.081500,0.062100,0.061900,0.104900,0.135100,0.115700,0.030793,0.020242,0.022240,0.044332,0.068164,0.049886,0.0921,0.0000,0.3035,0.1375,0.0000,23.0453,2.1545,
0027102_session_1,rest_3_rest,0.015,0.107,1.000,0.011,-0.006,0.288,1.522,0.023100,0.197700,0.035200,0.195900,0.039100,0.097100,-0.000041,-0.003040,-0.000060,0.002237,0.000258,0.000512,0.022600,0.622900,0.060700,0.540200,0.100700,0.099500,0.005539,0.101984,0.017350,0.040946,0.017995,0.022842,0.0898,3.0000,0.2996,0.1414,1.2448,21.8046,1.9771,
0003051_session_1,rest_3_rest,0.009,0.038,0.000,0.005,-0.004,0.092,1.504,0.028300,0.041100,0.032300,0.058400,0.038500,0.094200,0.003189,-0.002775,0.003422,0.001501,0.003444,-0.000798,0.450200,0.368000,0.477000,0.196500,0.460900,0.109800,0.150675,0.139788,0.178902,0.089242,0.172462,0.033912,0.0473,0.0000,0.2174,0.0839,0.0000,16.7063,1.0515,
0003052_session_1,rest_3_rest,0.025,0.103,1.000,0.008,-0.001,0.113,0.435,0.022800,0.067100,0.053000,0.123100,0.047200,0.166500,-0.000281,-0.000476,0.000089,0.000748,-0.000804,-0.001247,0.074800,0.083100,0.112100,0.135700,0.191700,0.166400,0.019108,0.032164,0.051771,0.029206,0.035343,0.051990,0.0896,3.0000,0.2993,0.1472,1.4925,17.6470,2.2734,
0003054_session_1,rest_3_rest,0.015,0.093,0.000,0.007,-0.001,0.178,0.726,0.048500,0.197200,0.047900,0.176000,0.070400,0.142500,0.000116,0.001679,0.001060,0.001266,0.001699,-0.000408,0.053900,0.391600,0.126100,0.216200,0.293800,0.139700,0.013721,0.129053,0.042861,0.102139,0.081397,0.025853,0.0751,3.0000,0.2741,0.1326,1.4925,17.1994,1.6549,
0003055_session_1,rest_3_rest,0.044,0.204,20.000,0.008,-0.003,0.401,0.904,0.034700,0.213100,0.116400,0.313700,0.065100,0.357600,0.000942,-0.000205,0.002636,0.000893,0.001553,-0.001553,0.147500,0.245900,0.405300,0.377700,0.198700,0.362600,0.029434,0.036140,0.079826,0.072452,0.059182,0.081875,0.1372,40.0000,0.3704,0.2802,19.9005,22.4954,4.2250,
0003056_session_1,rest_3_rest,0.041,0.326,8.000,0.010,-0.002,0.586,1.834,0.049200,0.156000,0.073000,0.327800,0.086900,0.195000,-0.000777,-0.001471,0.000244,0.003729,-0.000259,-0.001126,0.172800,0.455300,0.159600,0.931300,0.180300,0.278700,0.028566,0.079268,0.035360,0.132236,0.037687,0.053043,0.1574,39.0000,0.3968,0.2527,19.4030,21.8929,4.4369,
0003057_session_1,rest_3_rest,0.021,0.192,12.000,0.009,0.001,0.321,0.836,0.148300,0.228100,0.131700,0.247100,0.155900,0.238100,0.001381,-0.000657,0.000334,0.000462,0.000052,-0.001377,0.232500,0.363400,0.178000,0.313100,0.267500,0.180300,0.054385,0.061718,0.026996,0.065323,0.048884,0.052938,0.1037,28.0000,0.3220,0.2846,13.9303,19.8706,2.1009,
0003059_session_1,rest_3_rest,0.017,0.097,0.000,0.004,-0.000,0.085,0.541,0.015100,0.032700,0.020600,0.064200,0.026500,0.128400,0.000420,-0.001393,-0.001170,-0.001649,-0.000337,-0.001056,0.055900,0.197900,0.129800,0.189400,0.063300,0.141200,0.028523,0.038054,0.052519,0.075731,0.019372,0.037649,0.0644,0.0000,0.2537,0.1067,0.0000,21.9074,1.9180,
0003062_session_1,rest_3_rest,0.040,0.159,9.000,0.008,-0.001,0.386,1.017,0.038700,0.168800,0.125700,0.132800,0.044300,0.206300,0.001090,-0.000171,-0.000235,0.000720,-0.000524,-0.001964,0.123000,0.561200,0.276200,0.203900,0.114900,0.314400,0.044678,0.066278,0.062593,0.042837,0.028199,0.096397,0.1046,13.0000,0.3234,0.1951,6.4677,20.8724,2.7846,
0003063_session_1,rest_3_rest,0.050,0.159,19.000,0.005,-0.002,0.176,0.793,0.039200,0.055100,0.061400,0.147200,0.031500,0.210600,0.000111,-0.001625,0.000170,0.000395,-0.000397,-0.001079,0.046700,0.313300,0.110900,0.280100,0.081600,0.231200,0.014807,0.087380,0.031832,0.076120,0.026706,0.067194,0.1539,40.0000,0.3923,0.2317,19.9005,17.0177,5.3088,
0003064_session_1,rest_3_rest,0.026,0.088,0.000,0.006,-0.002,0.092,0.963,0.032400,0.046300,0.039600,0.093800,0.027500,0.164300,-0.000827,0.002847,-0.001816,0.002717,-0.002252,-0.001365,0.121900,0.344900,0.270700,0.306100,0.322600,0.154600,0.040859,0.143177,0.087871,0.108085,0.105971,0.058565,0.0883,2.0000,0.2971,0.1452,0.9950,18.7785,2.6561,
0026044_session_2,rest_3_rest,0.034,0.106,1.000,0.007,0.001,0.192,0.797,0.095800,0.111800,0.062000,0.073800,0.142100,0.243500,0.000408,-0.002339,-0.000058,-0.000822,0.000085,0.000403,0.157600,0.435100,0.065400,0.200500,0.129100,0.156300,0.047345,0.102504,0.028198,0.067953,0.025118,0.056607,0.1126,12.0000,0.3356,0.1860,4.9793,23.6762,3.6913,
0026044_session_4,rest_3_rest,0.028,0.125,2.000,0.006,0.001,0.229,0.544,0.122900,0.070800,0.025300,0.264100,0.082300,0.255400,0.000979,-0.000106,-0.000214,0.001882,0.000498,0.000662,0.156400,0.108200,0.035700,0.333100,0.171100,0.211300,0.054597,0.031383,0.013618,0.101743,0.038543,0.048155,0.1038,17.0000,0.3222,0.1898,7.0539,25.0933,3.1917,
0026044_session_13,rest_3_rest,0.055,0.334,38.000,0.014,-0.006,0.486,2.039,0.132800,0.286300,0.047700,0.405000,0.061900,0.455900,0.001084,-0.003760,0.000400,0.003079,0.000585,0.000834,0.238500,0.752200,0.082000,0.875300,0.115000,0.327700,0.100900,0.204380,0.027923,0.258482,0.024239,0.075120,0.2043,91.0000,0.4520,0.3827,37.7593,24.2488,6.1949,
0026044_session_3,rest_3_rest,0.029,0.104,1.000,0.005,-0.002,0.168,0.757,0.063200,0.065600,0.023800,0.196300,0.046300,0.240400,-0.001173,-0.000473,0.000405,0.000973,-0.001438,-0.000764,0.228700,0.097600,0.112500,0.253100,0.212200,0.220300,0.070740,0.027541,0.013003,0.052994,0.077419,0.052330,0.1148,22.0000,0.3388,0.1939,9.1286,23.6491,3.8721,
0026044_session_5,rest_3_rest,0.017,0.169,3.000,0.007,0.001,0.404,0.875,0.200900,0.155900,0.049800,0.079900,0.088400,0.246300,0.002349,-0.001055,-0.000073,0.000077,0.001761,-0.000936,0.363300,0.259800,0.047800,0.089700,0.267100,0.212700,0.192816,0.047476,0.016445,0.025661,0.128162,0.041226,0.0959,13.0000,0.3097,0.1780,5.3942,20.5329,2.8782,
0026044_session_10,rest_3_rest,0.035,0.161,12.000,0.009,-0.004,0.177,1.591,0.041800,0.085100,0.036400,0.246100,0.041000,0.305700,0.002651,-0.002692,-0.001473,0.002434,0.001882,-0.000311,0.421000,0.429300,0.248000,0.514100,0.300000,0.224700,0.113423,0.074644,0.102430,0.112075,0.062538,0.053436,0.1475,51.0000,0.3840,0.2455,21.1618,21.7243,4.6474,
0026044_session_15,rest_3_rest,0.018,0.118,1.000,0.007,-0.003,0.246,1.479,0.092700,0.081400,0.037600,0.155700,0.047500,0.154000,0.003377,-0.002528,0.000267,0.002639,0.001444,0.000338,0.592500,0.416100,0.076900,0.405000,0.227200,0.106000,0.107298,0.086768,0.021496,0.119775,0.077725,0.035041,0.0858,6.0000,0.2929,0.1456,2.4896,20.0392,2.3934,
0026044_session_7,rest_3_rest,0.025,0.141,4.000,0.009,-0.000,0.206,0.523,0.069400,0.127900,0.054100,0.211200,0.075300,0.331200,0.000445,-0.001124,0.000446,0.000195,0.001580,0.000064,0.136800,0.184500,0.087000,0.229300,0.222100,0.262900,0.045832,0.061333,0.019618,0.053136,0.111354,0.051835,0.1302,33.0000,0.3608,0.2283,13.6929,22.6749,3.6573,
0026044_session_8,rest_3_rest,0.029,0.207,7.000,0.006,-0.001,0.261,0.802,0.105500,0.093300,0.066400,0.160700,0.136900,0.367500,0.000479,-0.001556,-0.000576,0.002629,0.000439,-0.000793,0.109500,0.223600,0.124600,0.396700,0.130800,0.230300,0.028048,0.064800,0.049172,0.074722,0.044470,0.046082,0.1055,16.0000,0.3248,0.1888,6.6390,23.0369,2.9923,
0026044_session_9,rest_3_rest,0.033,0.145,9.000,0.008,-0.002,0.251,0.798,0.077300,0.124600,0.071800,0.182300,0.116400,0.275100,0.000225,-0.001304,0.000956,0.000511,0.000810,-0.001045,0.119000,0.257400,0.198100,0.319600,0.218100,0.263500,0.043601,0.067288,0.049541,0.079565,0.070765,0.060416,0.1337,35.0000,0.3656,0.2327,14.5228,21.6876,4.1183,
0026044_session_12,rest_3_rest,0.040,0.260,14.000,0.013,0.002,0.432,0.890,0.111400,0.158900,0.097100,0.197700,0.091800,0.560500,0.001236,-0.002308,0.000698,0.000320,0.000493,-0.000060,0.369600,0.381300,0.130900,0.299500,0.203800,0.310400,0.093000,0.113707,0.029235,0.100376,0.080220,0.073289,0.2246,118.0000,0.4739,0.3971,48.9627,27.4483,7.4146,
0026044_session_14,rest_3_rest,0.034,0.180,11.000,0.006,0.000,0.252,0.915,0.054300,0.080900,0.037800,0.236600,0.043800,0.330200,0.000546,-0.001059,-0.000256,0.004049,0.000451,-0.001113,0.094600,0.241800,0.087500,0.610800,0.087300,0.246000,0.028490,0.044390,0.039209,0.243140,0.018628,0.075513,0.1146,25.0000,0.3386,0.2083,10.3734,22.1592,3.8135,
0026044_session_11,rest_3_rest,0.039,0.256,20.000,0.012,-0.007,0.337,2.441,0.158000,0.158900,0.162600,0.323400,0.189600,0.450200,-0.002055,-0.001870,0.000568,0.000521,-0.004216,-0.000357,0.607100,0.756000,0.395500,0.329100,1.120600,0.354000,0.221224,0.250670,0.201101,0.116532,0.487828,0.114011,0.2067,101.0000,0.4547,0.4019,41.9087,24.8270,5.8516,
0026044_session_6,rest_3_rest,0.039,0.176,16.000,0.008,0.002,0.313,0.744,0.130000,0.385300,0.028700,0.114400,0.069300,0.227500,-0.000462,-0.000738,0.000159,0.000236,-0.001131,-0.001093,0.125400,0.316100,0.075500,0.217800,0.157700,0.301900,0.032404,0.115213,0.016856,0.062248,0.062020,0.081415,0.1267,26.0000,0.3559,0.2195,10.7884,23.6522,4.1070,
0026045_session_2,rest_3_rest,0.025,0.106,1.000,0.007,0.001,0.214,0.382,0.031500,0.101600,0.061800,0.089300,0.047400,0.141800,0.000192,0.000045,-0.000104,-0.000728,0.000026,0.000251,0.041100,0.102300,0.077000,0.213800,0.082900,0.134800,0.010760,0.020318,0.012772,0.066390,0.011918,0.041204,0.1036,6.0000,0.3218,0.1709,2.4896,21.6728,3.0382,
0026045_session_11,rest_3_rest,0.018,0.070,0.000,0.006,-0.000,0.099,0.407,0.034200,0.109900,0.029600,0.081900,0.034600,0.122600,-0.000025,-0.000085,0.000520,-0.001788,0.000132,-0.000134,0.042100,0.075800,0.096200,0.291000,0.070700,0.137000,0.007027,0.018976,0.032229,0.149274,0.011270,0.042030,0.1062,4.0000,0.3259,0.1657,1.6598,23.2766,3.1215,
0026045_session_12,rest_3_rest,0.025,0.086,0.000,0.007,-0.000,0.108,0.256,0.019600,0.076800,0.032100,0.061500,0.024400,0.138200,0.000148,-0.000271,-0.000432,-0.000918,0.000021,-0.000158,0.026400,0.076900,0.065800,0.169800,0.030400,0.142500,0.007146,0.021018,0.015928,0.078631,0.006014,0.044474,0.1134,4.0000,0.3368,0.1703,1.6598,20.9540,3.4790,
0026045_session_13,rest_3_rest,0.020,0.086,0.000,0.006,-0.001,0.129,0.499,0.034100,0.077900,0.026300,0.043700,0.019500,0.134600,-0.000541,-0.000915,0.001026,-0.000153,0.000095,-0.000305,0.110700,0.193300,0.212600,0.118000,0.039300,0.111400,0.036315,0.023666,0.057746,0.041272,0.014681,0.035583,0.0702,1.0000,0.2650,0.1217,0.4149,22.2596,2.0225,
0026045_session_14,rest_3_rest,0.017,0.092,0.000,0.006,0.000,0.128,0.262,0.022500,0.076600,0.032600,0.077600,0.019200,0.149400,-0.000086,0.000414,0.000482,-0.000429,-0.000701,-0.000465,0.035900,0.091500,0.080100,0.125100,0.097800,0.114700,0.012583,0.032806,0.018808,0.051419,0.026006,0.038497,0.0846,4.0000,0.2909,0.1432,1.6598,22.2115,2.3967,
0026045_session_15,rest_3_rest,0.021,0.326,3.000,0.006,-0.001,0.419,0.646,0.013500,0.098300,0.014500,0.337000,0.019000,0.123900,-0.000115,-0.000586,0.000151,0.001991,-0.000059,-0.000095,0.034300,0.162400,0.026100,0.475200,0.028100,0.114700,0.009617,0.034632,0.007261,0.082023,0.008237,0.031797,0.0844,4.0000,0.2906,0.1445,1.6598,21.3536,2.4828,
0026045_session_3,rest_3_rest,0.023,0.099,0.000,0.006,-0.000,0.097,0.307,0.008500,0.053700,0.016200,0.043900,0.021700,0.149900,-0.000256,0.000302,0.000295,-0.000501,-0.000344,-0.000106,0.037200,0.095300,0.052900,0.157000,0.062400,0.150200,0.015915,0.032292,0.014583,0.055916,0.017431,0.042140,0.0908,4.0000,0.3013,0.1506,1.6598,21.3321,3.0601,
0026045_session_4,rest_3_rest,0.023,0.104,1.000,0.006,0.000,0.096,0.324,0.014100,0.057900,0.016200,0.046700,0.016100,0.143500,0.000087,0.000488,-0.000060,-0.000806,0.000171,-0.000521,0.032100,0.109800,0.031800,0.160000,0.042300,0.140300,0.006547,0.036500,0.008295,0.054396,0.010663,0.040882,0.0881,1.0000,0.2968,0.1436,0.4149,17.7363,2.8982,
0026045_session_5,rest_3_rest,0.018,0.107,1.000,0.004,0.000,0.148,0.312,0.016200,0.078700,0.017700,0.222200,0.014200,0.127200,0.000299,0.000254,0.000553,0.000353,0.000207,0.000066,0.045600,0.057600,0.090000,0.237300,0.061100,0.123900,0.022777,0.017815,0.028050,0.092786,0.014875,0.042066,0.0721,3.0000,0.2684,0.1309,1.2448,20.0441,2.2636,
0026045_session_6,rest_3_rest,0.023,0.087,0.000,0.008,0.001,0.167,0.464,0.028600,0.083000,0.031900,0.083700,0.025000,0.136500,0.000401,0.000369,-0.000403,-0.001331,0.000338,-0.000100,0.064000,0.115100,0.061500,0.283000,0.070500,0.116200,0.013566,0.045785,0.022179,0.100510,0.030942,0.032457,0.1035,13.0000,0.3217,0.1720,5.3942,21.3940,2.9729,
0026045_session_7,rest_3_rest,0.020,0.080,0.000,0.006,-0.002,0.158,0.685,0.034200,0.082600,0.033100,0.095400,0.022300,0.132000,-0.000066,-0.000921,-0.000795,0.001395,0.000033,0.000057,0.044000,0.184600,0.154500,0.309900,0.088800,0.136700,0.009199,0.023267,0.031780,0.051178,0.024515,0.037290,0.1044,9.0000,0.3232,0.1670,3.7344,20.1201,3.0923,
0026045_session_8,rest_3_rest,0.025,0.115,5.000,0.006,0.000,0.171,0.465,0.024300,0.095000,0.015300,0.052200,0.067900,0.248300,0.000029,-0.000714,0.000485,0.000791,-0.000970,-0.000126,0.031100,0.188700,0.083100,0.173100,0.141200,0.239100,0.010236,0.040353,0.027457,0.039121,0.045846,0.041919,0.0799,4.0000,0.2827,0.1432,1.6598,21.8097,2.5651,
0026045_session_9,rest_3_rest,0.013,0.054,0.000,0.004,0.000,0.066,0.407,0.013000,0.050200,0.019000,0.040800,0.014100,0.140500,-0.000165,0.000775,-0.000079,-0.001500,0.000338,-0.000345,0.026200,0.125800,0.024500,0.207700,0.055300,0.120200,0.008059,0.029692,0.008098,0.096080,0.026983,0.046200,0.0488,0.0000,0.2208,0.0802,0.0000,20.7450,1.3024,
0026045_session_10,rest_3_rest,0.013,0.185,1.000,0.006,0.001,0.265,0.806,0.056600,0.143500,0.039500,0.330100,0.028600,0.185800,0.000241,0.001477,0.000978,0.000728,-0.001654,0.000055,0.089500,0.402500,0.182200,0.364800,0.279600,0.140000,0.017416,0.098060,0.062994,0.075551,0.081783,0.029584,0.0763,3.0000,0.2762,0.1324,1.2448,21.9291,2.2932,
