Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025597_session_1,rest_1_rest,0.035,0.233,16.000,0.007,-0.001,0.585,0.683,0.054400,0.212800,0.131300,0.298600,0.093600,0.185900,-0.000748,-0.000131,0.000496,-0.001256,-0.000296,-0.001361,0.103400,0.209400,0.231800,0.378800,0.139900,0.302000,0.041851,0.061080,0.056893,0.070267,0.037089,0.097235,0.1128,27.0000,0.3359,0.2377,11.2033,19.9537,3.4554,
0025598_session_2,rest_1_rest,0.031,0.196,12.000,0.011,-0.002,0.304,2.024,0.049900,0.158200,0.070300,0.346500,0.061600,0.181400,-0.000593,-0.008857,0.002575,-0.000540,-0.000311,-0.000187,0.120000,1.234000,0.420500,0.400700,0.106900,0.254600,0.045875,0.716168,0.248217,0.080700,0.038467,0.072756,0.1084,34.0000,0.3293,0.2267,14.1079,19.7497,2.7099,
0025598_session_1,rest_1_rest,0.015,0.162,2.000,0.005,0.002,0.156,0.945,0.021000,0.169600,0.029300,0.159000,0.026200,0.132200,0.000267,-0.002986,0.000469,0.001004,-0.000381,-0.000118,0.084600,0.545300,0.122800,0.253700,0.061700,0.086100,0.027325,0.142660,0.047822,0.041315,0.015428,0.028440,0.0554,2.0000,0.2355,0.0979,0.8299,25.2117,1.4366,
0026044_session_1,rest_1_rest,0.030,0.150,2.000,0.008,-0.003,0.155,1.069,0.056100,0.076200,0.024700,0.071200,0.066700,0.353600,-0.002004,-0.001239,0.000098,0.000844,-0.001492,0.000077,0.422600,0.217100,0.030900,0.170500,0.324800,0.215900,0.119405,0.082025,0.009630,0.061646,0.096413,0.063550,0.1642,69.0000,0.4053,0.2528,28.6307,24.4134,5.9697,
0026045_session_1,rest_1_rest,0.033,0.134,12.000,0.007,0.000,0.106,0.492,0.026800,0.067000,0.030400,0.063000,0.015900,0.188400,-0.000060,0.001352,0.001427,0.000780,-0.000121,-0.000995,0.038900,0.243900,0.186500,0.138000,0.045100,0.159500,0.014212,0.076930,0.061741,0.037188,0.014099,0.047425,0.1056,11.0000,0.3250,0.1742,4.5643,20.1877,3.4429,
0026046_session_1,rest_1_rest,0.036,0.295,10.000,0.012,0.001,0.729,0.907,0.117900,0.284400,0.105600,0.550600,0.065000,0.176200,-0.001413,-0.000517,0.001354,-0.001447,-0.000028,-0.000857,0.175300,0.354300,0.218700,0.412800,0.093700,0.165400,0.041764,0.171691,0.073671,0.113817,0.025034,0.045731,0.1460,33.0000,0.3821,0.2804,17.8378,27.2554,3.1194,
0026047_session_1,rest_1_rest,0.033,0.175,8.000,0.009,-0.000,0.350,0.665,0.077100,0.190900,0.077400,0.189700,0.061400,0.212900,0.000033,-0.000781,0.000029,-0.003146,0.000557,-0.000991,0.101600,0.219200,0.084200,0.415800,0.098400,0.269400,0.017921,0.070311,0.030280,0.104521,0.030611,0.057520,0.1295,30.0000,0.3599,0.2347,16.2162,23.5606,3.4415,
0026048_session_1,rest_1_rest,0.031,0.211,9.000,0.010,-0.003,0.538,1.581,0.055700,0.236600,0.134700,0.361100,0.043400,0.134300,-0.000663,0.001607,-0.002418,-0.007241,-0.000832,-0.001706,0.088900,0.429300,0.255200,0.843400,0.125300,0.250400,0.028039,0.152012,0.107063,0.411698,0.065252,0.120433,0.1063,15.0000,0.3261,0.2171,8.1081,25.2775,2.3539,
0026049_session_1,rest_1_rest,0.029,0.245,8.000,0.010,-0.005,0.316,1.886,0.090000,0.104000,0.115200,0.110300,0.097700,0.325100,-0.000655,0.005814,-0.000528,-0.005930,-0.000882,-0.003807,0.161400,0.762300,0.169800,0.675200,0.252800,0.490000,0.069215,0.276286,0.065596,0.269252,0.103188,0.213935,0.1116,21.0000,0.3340,0.2106,11.3514,22.6640,2.6491,
0026050_session_1,rest_1_rest,0.021,0.260,3.000,0.009,-0.003,0.639,1.548,0.030900,0.443600,0.052800,0.193400,0.033100,0.222400,-0.000514,0.004502,0.001021,-0.005450,0.000246,-0.003461,0.071500,0.541000,0.147800,0.631100,0.087700,0.413500,0.035783,0.197547,0.042865,0.243820,0.024247,0.139567,0.0850,8.0000,0.2916,0.1702,4.3243,25.5744,2.0532,
0026051_session_1,rest_1_rest,0.038,0.545,10.000,0.014,0.000,0.716,4.673,0.053800,0.212500,0.102000,0.599200,0.050000,0.165600,-0.000271,0.017627,0.004651,-0.015449,0.001172,-0.009292,0.131400,1.951300,0.544600,2.007700,0.205400,1.101500,0.053918,0.854013,0.234279,0.638970,0.095385,0.469520,0.1322,26.0000,0.3636,0.2571,14.0541,25.4958,3.0910,
0026052_session_1,rest_1_rest,0.023,0.147,2.000,0.008,-0.000,0.269,0.817,0.053700,0.334100,0.064300,0.178900,0.040200,0.349700,-0.001417,-0.001058,0.000597,-0.002619,-0.000673,-0.001182,0.152700,0.327200,0.112000,0.388100,0.098900,0.289500,0.080438,0.064144,0.020764,0.194116,0.048445,0.093700,0.0987,15.0000,0.3142,0.2167,8.1081,28.1268,2.3065,
0026053_session_1,rest_1_rest,0.029,0.425,8.000,0.007,-0.001,0.497,1.602,0.045300,0.181400,0.078500,0.428500,0.087500,0.170500,-0.000466,0.006667,-0.001559,-0.005572,0.000744,-0.003868,0.119200,0.672100,0.217500,0.715500,0.168800,0.388100,0.062285,0.394627,0.125002,0.332247,0.066353,0.168165,0.1030,18.0000,0.3210,0.2081,9.7297,24.1908,2.7843,
0026054_session_1,rest_1_rest,0.034,0.245,6.000,0.009,0.007,0.643,1.983,0.059900,0.292300,0.113300,0.232400,0.084100,0.413300,0.000170,0.006599,0.000413,-0.004580,0.000743,-0.002657,0.083500,0.896100,0.127600,0.729700,0.129500,0.403200,0.021073,0.332818,0.021194,0.329058,0.026211,0.158179,0.1139,20.0000,0.3375,0.2417,10.8108,22.7400,2.8164,
0026055_session_1,rest_1_rest,0.019,0.081,0.000,0.006,-0.002,0.200,1.400,0.032000,0.113500,0.030000,0.131000,0.048600,0.074900,0.000008,0.004984,-0.000099,-0.005498,-0.000181,-0.004063,0.064500,0.558200,0.063300,0.549800,0.050000,0.439000,0.023286,0.222945,0.026910,0.239560,0.018194,0.174866,0.0658,3.0000,0.2565,0.1111,1.6216,22.5715,1.5373,
0026056_session_1,rest_1_rest,0.020,0.136,3.000,0.006,-0.000,0.184,1.200,0.086100,0.120700,0.109900,0.137900,0.136800,0.142000,0.002313,0.003045,0.002562,-0.003792,0.002150,-0.004498,0.236500,0.361800,0.299700,0.435700,0.298700,0.550300,0.113335,0.122594,0.135604,0.165293,0.139583,0.194022,0.0793,12.0000,0.2816,0.1703,6.4865,19.2497,1.7955,
0026057_session_1,rest_1_rest,0.013,0.064,0.000,0.005,0.000,0.092,0.777,0.029000,0.076700,0.047500,0.053200,0.058600,0.101300,-0.001435,-0.001003,-0.001399,-0.004667,-0.002184,-0.001809,0.182500,0.237800,0.138200,0.479300,0.224300,0.233800,0.051482,0.118194,0.061828,0.188028,0.083911,0.089714,0.0584,1.0000,0.2416,0.1059,0.5405,18.2283,1.4255,
0026058_session_1,rest_1_rest,0.047,0.503,16.000,0.016,-0.004,1.086,1.985,0.092800,0.500700,0.135500,0.580700,0.097800,0.810900,-0.000160,-0.000494,0.002220,0.005159,0.000577,-0.000349,0.167100,0.721500,0.276600,0.861100,0.099700,0.513800,0.058421,0.276584,0.067256,0.488903,0.044187,0.126391,0.1645,39.0000,0.4055,0.3466,21.0811,25.3244,3.8198,
0026059_session_1,rest_1_rest,0.071,0.567,40.000,0.018,-0.000,1.460,1.940,0.099200,0.552900,0.077900,0.628600,0.093400,0.509400,-0.002953,-0.001493,-0.000957,-0.002567,-0.003118,-0.000757,0.317300,0.829800,0.173300,0.827500,0.343000,0.370600,0.117880,0.129067,0.033558,0.363989,0.184145,0.070068,0.2418,88.0000,0.4917,0.4940,47.5676,28.8063,6.7297,
0026060_session_1,rest_1_rest,0.122,2.028,50.000,0.041,-0.009,5.003,6.914,0.167900,4.466000,0.459200,2.183800,0.476000,2.098600,0.000263,0.002017,-0.001832,-0.012722,0.000604,-0.002066,0.236000,3.230200,0.537400,2.010000,0.582200,1.630200,0.042757,0.510010,0.131442,0.352480,0.082310,0.202719,0.3917,80.0000,0.6259,1.0821,43.2432,30.7991,7.6746,
0026061_session_1,rest_1_rest,0.021,0.106,1.000,0.006,0.001,0.124,0.554,0.048300,0.103100,0.045500,0.078300,0.052500,0.169800,-0.000245,0.000810,-0.000638,-0.003119,-0.000265,-0.001259,0.112500,0.122000,0.080600,0.355300,0.105600,0.238300,0.052127,0.049088,0.037493,0.157989,0.029064,0.087277,0.0757,3.0000,0.2751,0.1296,1.6216,20.8348,2.1274,
0026062_session_1,rest_1_rest,0.033,0.318,10.000,0.019,0.002,0.628,1.280,0.099800,0.301300,0.163200,0.307900,0.091300,0.231000,-0.000017,-0.001464,0.005662,0.001483,0.001986,-0.000654,0.241300,0.501600,0.683500,0.501800,0.234400,0.237400,0.057178,0.123007,0.308118,0.114159,0.108365,0.062745,0.1852,60.0000,0.4304,0.3592,32.4324,23.1794,3.5496,
0026063_session_1,rest_1_rest,0.038,0.345,14.000,0.020,-0.015,0.930,3.425,0.158700,0.718400,0.175600,0.374000,0.178000,0.259300,0.000557,0.011338,0.002819,-0.002200,0.001992,-0.004537,0.148000,1.759700,0.309000,0.596800,0.236800,0.722600,0.023039,0.309282,0.102570,0.111731,0.075896,0.166839,0.1762,39.0000,0.4198,0.4324,21.0811,26.4246,3.3074,
0026064_session_1,rest_1_rest,0.035,0.197,14.000,0.012,-0.005,0.293,1.994,0.053800,0.213800,0.058600,0.119000,0.027100,0.214700,0.002096,0.009752,0.001433,-0.001669,0.000150,-0.005603,0.280900,1.203300,0.254300,0.304800,0.041700,0.663400,0.130056,0.384552,0.090335,0.084429,0.017345,0.233212,0.1113,22.0000,0.3336,0.2223,11.8919,22.5345,2.7097,
0026065_session_1,rest_1_rest,0.023,0.200,3.000,0.007,-0.003,0.301,1.032,0.028500,0.154300,0.058100,0.210200,0.039100,0.136900,0.000355,-0.000736,0.001914,0.005885,0.000509,0.000110,0.103800,0.200000,0.262500,0.679300,0.073300,0.091300,0.026295,0.066615,0.076696,0.334136,0.018297,0.020639,0.0786,8.0000,0.2803,0.1393,4.3243,25.9565,1.8424,
0026066_session_1,rest_1_rest,0.026,0.164,6.000,0.009,-0.004,0.279,1.927,0.049700,0.125300,0.063400,0.122300,0.030800,0.274600,0.001045,0.006486,0.000522,-0.005753,0.001626,-0.004619,0.161200,0.783600,0.174800,0.659700,0.156800,0.557200,0.030469,0.269949,0.034696,0.272620,0.059712,0.199625,0.0902,9.0000,0.3003,0.1732,4.8649,23.8151,2.2012,
0026067_session_1,rest_1_rest,0.038,0.179,13.000,0.019,-0.003,0.439,1.430,0.094900,0.249300,0.130600,0.186600,0.109600,0.177000,0.001050,0.004315,-0.001216,-0.002990,-0.002096,-0.003291,0.329800,0.603500,0.386400,0.389300,0.348600,0.447600,0.093059,0.207757,0.135915,0.120511,0.096088,0.132233,0.1898,65.0000,0.4357,0.3596,35.1351,31.8377,3.4518,
0026068_session_1,rest_1_rest,0.042,0.427,13.000,0.012,-0.001,0.912,1.062,0.057600,0.283500,0.074300,0.453300,0.061900,0.209000,0.000506,-0.002916,-0.000902,0.000495,0.000282,-0.000581,0.069200,0.375900,0.119700,0.458700,0.054000,0.187000,0.019496,0.099797,0.046527,0.063065,0.018778,0.047723,0.1427,35.0000,0.3778,0.2856,18.9189,24.4443,3.8331,
0026069_session_1,rest_1_rest,0.039,0.186,15.000,0.015,-0.002,0.303,1.229,0.158800,0.461100,0.128800,0.181600,0.154100,0.199600,0.001415,-0.000123,0.000892,-0.006122,0.001754,-0.001136,0.325200,0.351200,0.261400,0.724300,0.354100,0.240000,0.103595,0.084708,0.094343,0.279981,0.115621,0.082689,0.1661,48.0000,0.4075,0.3224,25.9459,25.3451,3.6855,
0026070_session_1,rest_1_rest,0.151,1.729,71.000,0.165,-0.007,4.116,4.875,1.480400,4.291800,1.810700,1.493000,0.777300,1.563700,-0.005882,-0.000178,-0.000454,0.001927,-0.002740,-0.001331,1.588400,2.608500,1.609300,1.578000,0.831200,1.697200,0.401918,0.437245,0.239137,0.261521,0.185867,0.157115,1.1735,158.0000,1.0833,2.8986,85.4054,55.7510,13.3312,
0026071_session_1,rest_1_rest,0.040,0.468,14.000,0.016,0.000,0.489,1.084,0.097100,0.301600,0.140300,0.469000,0.084000,0.509100,0.000701,-0.004970,-0.000052,0.001396,0.000087,0.000181,0.230400,0.710000,0.208800,0.565000,0.155000,0.429100,0.070737,0.215497,0.069544,0.108154,0.042571,0.052347,0.1692,50.0000,0.4114,0.3485,27.0270,25.7014,4.1240,
0026072_session_1,rest_1_rest,0.035,0.304,8.000,0.009,0.000,0.398,0.653,0.069000,0.167300,0.098900,0.339900,0.052500,0.390300,0.000231,0.000031,-0.000470,-0.002273,0.000050,-0.001142,0.073500,0.246300,0.097800,0.348500,0.038100,0.326100,0.014013,0.081889,0.021376,0.112037,0.011715,0.052942,0.1200,16.0000,0.3464,0.2334,8.6486,25.8463,3.0856,
0026073_session_1,rest_1_rest,0.016,0.084,0.000,0.008,-0.001,0.344,1.163,0.042600,0.199000,0.057100,0.084000,0.043900,0.214000,-0.000699,0.003304,-0.001485,-0.006011,-0.000839,-0.002407,0.127700,0.341200,0.207900,0.655800,0.130100,0.276400,0.050542,0.139973,0.074388,0.278223,0.049275,0.112657,0.0721,6.0000,0.2684,0.1386,3.2432,22.4186,1.5847,
0026074_session_1,rest_1_rest,0.036,0.237,12.000,0.016,0.012,0.717,3.163,0.094300,0.687100,0.274000,0.348200,0.118300,0.217100,-0.001668,-0.007799,-0.001632,-0.002169,-0.000489,0.001150,0.422600,1.855800,0.405400,0.761200,0.293300,0.487000,0.168449,0.712816,0.145722,0.170199,0.134217,0.217585,0.1508,32.0000,0.3884,0.3419,17.2973,24.7049,3.2124,
0026075_session_1,rest_1_rest,0.029,0.458,6.000,0.011,0.000,0.428,0.932,0.077600,0.290300,0.305000,0.293500,0.116000,0.471500,-0.000363,-0.001252,0.000163,-0.001790,-0.000017,-0.001627,0.145000,0.299100,0.513000,0.378300,0.184200,0.422000,0.054384,0.150071,0.124082,0.070176,0.061676,0.066073,0.1245,21.0000,0.3529,0.2898,11.3514,23.6689,2.8666,
0026076_session_1,rest_1_rest,0.050,0.425,24.000,0.030,0.003,0.656,3.081,0.127900,0.506900,0.183200,0.480600,0.117500,0.237200,-0.000579,-0.016632,0.004977,-0.004873,0.000873,0.002916,0.202700,1.739100,0.523700,0.559300,0.217400,0.424100,0.090605,0.972307,0.269997,0.247508,0.061895,0.188710,0.2256,72.0000,0.4749,0.4956,38.9189,26.7047,4.0363,
0026077_session_1,rest_1_rest,0.107,0.862,67.000,0.027,-0.001,1.673,2.782,0.065700,0.775700,0.112400,1.078700,0.094400,0.304900,0.000042,0.004111,-0.000415,-0.007818,-0.000430,-0.004354,0.081000,0.933300,0.168200,1.408400,0.132900,0.646600,0.041079,0.360509,0.059855,0.490488,0.046573,0.267632,0.2686,100.0000,0.5182,0.5528,54.0541,29.1192,7.2255,
0026078_session_1,rest_1_rest,0.047,0.712,19.000,0.019,0.005,0.952,2.180,0.111500,0.607800,0.188900,0.699800,0.253700,0.739600,0.003184,0.004251,0.001325,-0.002930,0.001983,-0.006462,0.322300,0.919700,0.581700,0.914900,0.408600,1.064800,0.164510,0.253892,0.198437,0.169898,0.180660,0.249295,0.1821,36.0000,0.4267,0.4601,19.4595,26.9838,4.6783,
0026079_session_1,rest_1_rest,0.038,1.071,9.000,0.014,0.009,1.539,1.970,0.220900,0.459300,0.147800,0.767000,0.067300,1.234800,0.001403,0.002987,0.001935,-0.003601,0.000774,-0.006820,0.228600,0.543200,0.268800,0.941900,0.100400,1.241000,0.021259,0.056351,0.110390,0.136722,0.045574,0.032898,0.1346,22.0000,0.3669,0.3172,11.8919,22.2897,3.0231,
0026080_session_1,rest_1_rest,0.039,0.390,13.000,0.017,0.000,0.851,2.472,0.080000,0.278700,0.245500,0.835000,0.077700,0.217600,0.000613,0.006591,-0.001653,-0.008723,0.000810,-0.005840,0.158300,1.092600,0.311100,0.966300,0.161500,0.652500,0.068565,0.328818,0.091434,0.420463,0.051938,0.259453,0.1520,41.0000,0.3899,0.3209,22.1622,22.8501,3.0963,
0026081_session_1,rest_1_rest,0.024,0.159,3.000,0.012,-0.000,0.158,0.822,0.048700,0.217300,0.071100,0.074800,0.028900,0.231800,-0.000818,-0.000780,0.000119,-0.003270,-0.000070,-0.001557,0.123700,0.394500,0.098000,0.563400,0.048000,0.301400,0.054982,0.147216,0.034533,0.206160,0.016499,0.070359,0.1098,18.0000,0.3314,0.1982,9.7297,29.3276,2.3611,
0026082_session_1,rest_1_rest,0.030,0.164,5.000,0.009,-0.004,0.201,1.220,0.127000,0.181500,0.090000,0.183400,0.134500,0.284900,-0.000011,-0.003243,-0.000977,-0.003338,-0.000645,-0.000872,0.200000,0.596400,0.211400,0.567500,0.192700,0.219900,0.028760,0.089862,0.056941,0.232021,0.039112,0.088251,0.1126,18.0000,0.3356,0.2093,9.7297,25.4905,2.9909,
0026083_session_1,rest_1_rest,0.070,1.508,25.000,0.062,-0.010,4.728,7.649,1.239700,3.440900,0.868700,0.320000,0.640100,1.651300,0.002308,0.007980,-0.002392,-0.008487,0.000021,-0.006727,1.735900,4.788200,1.159800,1.120800,0.980500,2.139800,0.338665,0.682549,0.229953,0.394435,0.223108,0.348242,0.4343,85.0000,0.6590,1.2938,45.9459,27.6495,5.9534,
0026084_session_1,rest_1_rest,0.032,0.222,5.000,0.013,-0.003,0.505,2.125,0.610700,0.152700,0.257900,0.211700,0.049500,0.155800,-0.001692,0.007879,0.000540,-0.006730,0.000130,-0.004672,0.634600,1.004400,0.264900,0.705700,0.071400,0.581100,0.048158,0.354828,0.037914,0.295945,0.028879,0.231282,0.1252,15.0000,0.3538,0.2288,8.1081,24.5175,2.7308,
0026085_session_1,rest_1_rest,0.059,0.387,28.000,0.023,-0.011,1.007,4.227,0.142400,0.370200,0.228200,0.468100,0.158400,0.179300,0.003974,0.009978,0.004626,-0.012633,0.005554,-0.005606,0.593100,1.365100,0.668100,1.588500,0.637700,0.734600,0.236785,0.503670,0.275502,0.675825,0.314779,0.253897,0.1917,58.0000,0.4379,0.3965,31.3514,26.9177,4.2187,
0026086_session_1,rest_1_rest,0.028,0.255,3.000,0.010,-0.003,0.481,1.148,0.060400,0.130900,0.054400,0.291400,0.041300,0.190500,0.001138,-0.003599,-0.001666,-0.003725,0.000056,-0.000551,0.142900,0.477400,0.239100,0.418500,0.063200,0.125600,0.042749,0.171434,0.075067,0.151034,0.021988,0.039700,0.1218,24.0000,0.3490,0.2229,12.9730,25.6169,3.2125,
0026087_session_1,rest_1_rest,0.018,0.072,0.000,0.010,-0.021,0.238,4.750,0.041400,0.115200,0.039200,0.089800,0.044100,0.243200,0.002955,0.016057,0.000916,-0.002374,0.005492,-0.006008,0.503600,2.418000,0.221600,0.446000,0.752500,1.009500,0.124143,0.618022,0.080676,0.082842,0.276063,0.178098,0.0838,5.0000,0.2895,0.1535,2.7027,20.5289,1.5891,
0026088_session_1,rest_1_rest,0.034,0.135,5.000,0.013,-0.002,0.220,0.898,0.083600,0.138000,0.105900,0.127800,0.056200,0.139400,0.002477,0.001451,-0.000050,0.001586,0.000399,-0.004266,0.311300,0.249500,0.094600,0.342100,0.069200,0.480600,0.085888,0.101735,0.029436,0.059708,0.019489,0.174353,0.1448,33.0000,0.3806,0.2309,17.8378,19.7583,2.9665,
0026089_session_1,rest_1_rest,0.032,0.271,7.000,0.022,-0.001,0.682,1.559,0.160000,0.789300,0.229500,0.162200,0.202000,0.381200,-0.001580,0.001444,-0.002064,-0.006736,-0.001455,-0.004095,0.444900,0.749900,0.381700,0.895200,0.356400,0.613300,0.178176,0.191587,0.141977,0.299908,0.141483,0.206247,0.1839,41.0000,0.4289,0.4346,22.1622,26.8387,3.3390,
0026090_session_1,rest_1_rest,0.023,0.079,0.000,0.009,-0.002,0.125,0.540,0.054200,0.090400,0.057800,0.082800,0.045200,0.158600,-0.000734,0.000060,-0.000444,-0.001371,0.001396,-0.000732,0.104100,0.247600,0.102100,0.221200,0.267900,0.167900,0.030945,0.077196,0.034386,0.048841,0.093979,0.063591,0.1072,5.0000,0.3275,0.1677,2.7027,19.2697,2.5378,
0026091_session_1,rest_1_rest,0.021,0.134,1.000,0.009,-0.002,0.322,1.124,0.145200,0.135500,0.214900,0.187700,0.118400,0.217300,-0.001378,0.000322,-0.002849,-0.003491,-0.002166,-0.001465,0.158800,0.340200,0.337200,0.470100,0.245900,0.301400,0.053664,0.098143,0.069991,0.169668,0.085939,0.048109,0.1046,14.0000,0.3235,0.2154,7.5676,24.6241,2.3566,
0026092_session_1,rest_1_rest,0.015,0.092,0.000,0.006,-0.001,0.144,0.888,0.025900,0.087100,0.033400,0.050000,0.022900,0.106800,-0.000494,-0.000246,0.002231,-0.003061,0.001723,-0.003243,0.092300,0.123300,0.259900,0.316200,0.174600,0.530100,0.030372,0.050634,0.102324,0.127819,0.079330,0.164610,0.0592,0.0000,0.2433,0.0954,0.0000,21.8366,1.1660,
0026093_session_1,rest_1_rest,0.018,0.115,1.000,0.007,-0.001,0.130,0.582,0.059500,0.139300,0.053400,0.142000,0.057400,0.155700,-0.000439,-0.000718,0.001292,-0.000907,0.000501,-0.001733,0.128400,0.211700,0.163200,0.235100,0.165500,0.199400,0.033101,0.041941,0.084775,0.101255,0.048049,0.086736,0.0865,11.0000,0.2941,0.1680,5.9459,21.9774,1.9269,
0026094_session_1,rest_1_rest,0.041,0.246,13.000,0.009,-0.002,0.329,1.484,0.075800,0.114500,0.063200,0.500800,0.091000,0.190500,-0.001764,0.004928,-0.000337,-0.001634,-0.001556,-0.006885,0.253200,0.535300,0.160600,0.382700,0.251300,0.711700,0.058526,0.213604,0.069035,0.138893,0.060316,0.367601,0.1274,24.0000,0.3570,0.2714,12.9730,27.5640,3.6357,
0026095_session_1,rest_1_rest,0.037,0.668,13.000,0.013,-0.004,0.862,1.263,0.229300,0.369600,0.218200,0.441200,0.129800,0.678100,0.001085,0.000401,-0.001777,0.004044,0.001249,-0.002763,0.336800,0.324300,0.325900,0.736300,0.259300,0.949000,0.051873,0.064078,0.097535,0.065840,0.049598,0.146867,0.1489,30.0000,0.3858,0.3326,16.2162,21.3077,3.2482,
0026096_session_1,rest_1_rest,0.015,0.063,0.000,0.007,-0.006,0.330,1.843,0.072700,0.108700,0.085100,0.153200,0.077600,0.111500,0.000703,0.008850,0.001148,0.001455,0.002607,-0.003288,0.097300,1.200300,0.205800,0.203700,0.284700,0.396600,0.026047,0.380155,0.033009,0.073314,0.108958,0.150241,0.0680,5.0000,0.2607,0.1328,2.7027,19.6353,1.4246,
0026097_session_1,rest_1_rest,0.028,0.084,0.000,0.005,-0.001,0.183,1.281,0.032200,0.091900,0.040500,0.100900,0.030700,0.092800,-0.000151,0.006340,-0.001060,-0.001950,-0.000320,-0.003275,0.054000,0.674200,0.137400,0.306400,0.062800,0.379400,0.015584,0.302238,0.048735,0.104829,0.014426,0.134366,0.0663,1.0000,0.2575,0.1144,0.5405,21.5841,1.8559,
0026098_session_1,rest_1_rest,0.024,0.328,4.000,0.009,-0.005,0.435,2.007,0.069000,0.138200,0.048900,0.326700,0.049100,0.118100,-0.001488,0.006793,-0.001334,0.006545,-0.001295,-0.002456,0.335200,0.765100,0.191200,0.900600,0.268000,0.275500,0.103191,0.246634,0.062113,0.396577,0.087650,0.090014,0.0775,9.0000,0.2784,0.1604,4.8649,22.4081,1.8916,
0026099_session_1,rest_1_rest,0.036,0.138,7.000,0.007,-0.000,0.104,0.556,0.024800,0.061300,0.031900,0.075000,0.029500,0.146000,0.000206,0.001593,-0.001125,-0.000123,-0.001444,-0.002372,0.089500,0.215500,0.152500,0.158500,0.146800,0.308000,0.027382,0.070328,0.038957,0.055384,0.050583,0.109627,0.0977,3.0000,0.3126,0.1545,1.6216,24.2288,2.9775,
0026100_session_1,rest_1_rest,0.015,0.062,0.000,0.003,0.001,0.109,0.706,0.015100,0.060400,0.032100,0.048800,0.016400,0.071000,-0.000196,0.002124,-0.000680,-0.003354,-0.000077,-0.001676,0.032500,0.228300,0.069100,0.407600,0.019300,0.201300,0.016507,0.105222,0.039789,0.227174,0.006538,0.104011,0.0472,0.0000,0.2173,0.0817,0.0000,19.0285,1.3285,
0026101_session_1,rest_1_rest,0.018,0.116,1.000,0.005,-0.001,0.114,1.065,0.030200,0.081300,0.029600,0.056600,0.027100,0.129000,-0.002185,0.003805,-0.000972,-0.003684,0.000369,-0.004572,0.281800,0.466000,0.101800,0.359900,0.127300,0.479400,0.124111,0.179474,0.044112,0.168187,0.040528,0.188363,0.0593,0.0000,0.2434,0.1066,0.0000,18.9060,1.4429,
0026102_session_1,rest_1_rest,0.017,0.106,1.000,0.006,-0.000,0.093,1.013,0.035300,0.058900,0.036100,0.053300,0.033500,0.146600,0.001627,0.002448,-0.000813,-0.004719,0.000493,-0.003010,0.219300,0.395400,0.176500,0.523900,0.102600,0.382400,0.046245,0.127191,0.067150,0.223145,0.019143,0.163686,0.0624,0.0000,0.2498,0.1044,0.0000,18.2750,1.4054,
0026103_session_1,rest_1_rest,0.017,0.126,3.000,0.005,0.000,0.321,0.801,0.083100,0.164300,0.069800,0.145100,0.098900,0.131500,0.001631,0.001152,0.000136,-0.000157,0.000761,-0.002006,0.200000,0.315800,0.084700,0.320800,0.108100,0.256300,0.084472,0.095266,0.012278,0.098912,0.048163,0.106666,0.0611,4.0000,0.2471,0.1182,2.1622,20.7720,1.4519,
0026104_session_1,rest_1_rest,0.011,0.059,0.000,0.006,-0.003,0.207,1.172,0.031900,0.219000,0.051300,0.092400,0.026800,0.085000,0.000351,0.003144,-0.001669,-0.003995,0.001377,-0.003017,0.116200,0.469000,0.177300,0.436900,0.168700,0.363400,0.020530,0.115228,0.088883,0.160857,0.071779,0.117962,0.0499,3.0000,0.2234,0.1012,1.6216,18.7013,1.0266,
0026105_session_1,rest_1_rest,0.046,0.261,16.000,0.011,0.001,0.345,0.568,0.189500,0.178700,0.104000,0.503200,0.043600,0.411700,-0.000132,-0.000105,0.000161,-0.002577,-0.000214,-0.001314,0.215100,0.174900,0.126100,0.442900,0.065100,0.346700,0.039542,0.035549,0.026608,0.129374,0.018003,0.109927,0.1672,45.0000,0.4089,0.3284,24.3243,26.7915,4.8417,
0026106_session_1,rest_1_rest,0.010,0.072,0.000,0.005,0.002,0.113,0.967,0.036900,0.135000,0.039600,0.084900,0.032200,0.101700,-0.000211,-0.003371,-0.000968,-0.001666,-0.001359,-0.000457,0.076100,0.531700,0.108200,0.274700,0.150900,0.144900,0.045097,0.300014,0.069340,0.073472,0.095475,0.045879,0.0518,1.0000,0.2276,0.0917,0.5405,21.6527,1.2047,
