Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0027155_session_3,rest_2_rest,0.018,0.283,2.000,0.013,0.003,0.868,1.596,0.163700,0.363500,0.066100,0.258200,0.146500,0.124300,0.002749,0.003604,0.001516,0.000433,0.002916,-0.002027,0.393500,0.813800,0.271100,0.364000,0.368500,0.444000,0.184115,0.287661,0.111217,0.087573,0.189241,0.180984,0.0936,11.0000,0.3059,0.1792,4.5643,15.8083,1.7434,
0027156_session_2,rest_2_rest,0.021,0.126,1.000,0.005,0.000,0.144,0.471,0.043500,0.081000,0.061700,0.151900,0.057700,0.111000,-0.000341,0.000812,-0.000883,0.000526,-0.001081,-0.001110,0.159300,0.183600,0.123900,0.140000,0.217900,0.226300,0.045407,0.061545,0.036631,0.032109,0.068161,0.083971,0.0735,5.0000,0.2710,0.1231,2.0747,21.4027,2.0414,
0027156_session_1,rest_2_rest,0.022,0.238,1.000,0.007,-0.002,0.502,1.141,0.032300,0.455100,0.082000,0.259200,0.047200,0.319100,0.000751,0.001449,-0.000006,-0.001059,0.000991,-0.002065,0.152800,0.469500,0.091200,0.355600,0.182200,0.439400,0.055023,0.082628,0.021847,0.061984,0.074768,0.086925,0.0872,15.0000,0.2953,0.1700,6.2241,22.3906,2.4222,
0027156_session_3,rest_2_rest,0.025,0.100,0.000,0.005,0.000,0.249,0.641,0.031700,0.103100,0.026400,0.125200,0.030500,0.146000,-0.000866,0.000946,-0.000067,-0.001269,-0.000709,-0.001513,0.136300,0.202100,0.037600,0.284400,0.113400,0.245800,0.063915,0.082851,0.016914,0.094922,0.057485,0.107696,0.0725,5.0000,0.2692,0.1237,2.0747,22.5262,2.1608,
0027157_session_2,rest_2_rest,0.029,0.106,1.000,0.013,-0.002,0.131,1.008,0.038500,0.119800,0.018200,0.087600,0.034900,0.091600,-0.001072,0.003525,-0.000359,0.000089,-0.000635,-0.002138,0.154200,0.642900,0.099300,0.178300,0.091300,0.372300,0.062695,0.239054,0.037129,0.045093,0.041022,0.137575,0.1039,3.0000,0.3223,0.1551,1.2448,24.2898,2.3265,
0027157_session_1,rest_2_rest,0.025,0.077,0.000,0.009,-0.001,0.242,1.161,0.091400,0.164600,0.044100,0.122600,0.043500,0.098800,0.001889,0.001667,-0.000723,0.000884,0.001366,-0.001806,0.438200,0.430000,0.171000,0.281200,0.302100,0.309500,0.180444,0.162269,0.032836,0.124555,0.119490,0.125928,0.0988,5.0000,0.3143,0.1552,2.0747,20.2812,2.1452,
0027157_session_3,rest_2_rest,0.023,0.097,0.000,0.009,-0.002,0.158,2.041,0.072900,0.093900,0.037200,0.081500,0.045700,0.089000,0.005718,0.006843,0.000972,0.000930,0.004245,-0.004292,0.828800,0.868500,0.157900,0.214700,0.612800,0.573500,0.297395,0.399475,0.073072,0.071039,0.240233,0.263096,0.0927,5.0000,0.3044,0.1448,2.0747,25.5958,2.1494,
0027158_session_2,rest_2_rest,0.017,0.066,0.000,0.008,0.000,0.141,0.673,0.050200,0.077800,0.025500,0.068800,0.036300,0.125000,0.000086,0.001314,0.000109,-0.003135,-0.000142,-0.001599,0.068300,0.177200,0.055300,0.412000,0.059900,0.258000,0.032930,0.080615,0.021402,0.201516,0.015855,0.095641,0.0748,0.0000,0.2735,0.1167,0.0000,18.8538,1.6435,
0027158_session_1,rest_2_rest,0.018,0.074,0.000,0.005,-0.001,0.113,0.850,0.056000,0.074700,0.035300,0.066300,0.028200,0.116300,-0.001534,0.001743,0.000513,-0.002145,-0.000521,-0.002048,0.199500,0.319700,0.162600,0.355100,0.081800,0.314200,0.087830,0.088622,0.056878,0.142328,0.030976,0.094802,0.0756,7.0000,0.2750,0.1263,2.9046,22.3980,1.6628,
0027158_session_3,rest_2_rest,0.016,0.070,0.000,0.006,0.000,0.081,0.809,0.036200,0.048000,0.022100,0.046000,0.024000,0.098600,0.000977,0.002412,0.002277,-0.001763,0.001618,-0.002283,0.143700,0.329400,0.319000,0.281400,0.240000,0.294600,0.067927,0.135902,0.138198,0.111307,0.097907,0.135677,0.0586,0.0000,0.2422,0.0942,0.0000,19.5055,1.3871,
0027159_session_2,rest_2_rest,0.038,0.093,0.000,0.010,-0.001,0.138,0.780,0.029000,0.075100,0.017900,0.106900,0.023600,0.082100,0.000172,0.001490,0.000295,-0.002135,0.000121,-0.001878,0.066900,0.255000,0.067600,0.359600,0.062900,0.301900,0.032737,0.079971,0.026172,0.151583,0.025277,0.095813,0.1250,2.0000,0.3536,0.1694,0.8299,21.6104,3.8070,
0027159_session_1,rest_2_rest,0.039,0.089,0.000,0.012,-0.000,0.141,0.750,0.026700,0.077700,0.016500,0.121400,0.015900,0.136900,0.001323,0.001513,0.000136,-0.002268,0.000516,-0.001744,0.194200,0.216700,0.028300,0.350200,0.072100,0.278200,0.070194,0.090236,0.008807,0.161431,0.031934,0.112704,0.1355,17.0000,0.3681,0.1915,7.0539,20.9532,3.9052,
0027159_session_3,rest_2_rest,0.038,0.088,0.000,0.010,-0.000,0.152,0.487,0.021100,0.067000,0.021100,0.090700,0.020300,0.074100,-0.000226,0.000777,0.000384,-0.001879,-0.000152,-0.001100,0.069000,0.135400,0.063600,0.290000,0.049200,0.144500,0.010902,0.061386,0.014057,0.129941,0.017452,0.053827,0.1163,1.0000,0.3410,0.1594,0.4149,22.6271,3.2393,
0027160_session_2,rest_2_rest,0.030,0.120,2.000,0.008,0.004,0.145,2.263,0.025700,0.140800,0.035200,0.115700,0.027200,0.141500,-0.000742,0.003777,-0.001984,0.008589,-0.000813,-0.002119,0.127600,0.731900,0.283100,1.290500,0.139000,0.386100,0.041500,0.196974,0.100124,0.448004,0.045314,0.104639,0.1039,4.0000,0.3223,0.1515,1.6598,22.8259,3.1597,
0027160_session_1,rest_2_rest,0.020,0.113,1.000,0.007,-0.001,0.242,1.425,0.070200,0.088200,0.046000,0.104600,0.076100,0.166700,-0.003322,-0.001595,-0.001452,0.004546,-0.002728,-0.000251,0.412100,0.226500,0.276000,0.653900,0.366000,0.096900,0.207949,0.089970,0.062871,0.271950,0.152600,0.029097,0.1076,5.0000,0.3280,0.1557,2.0747,18.6184,3.1002,
0027160_session_3,rest_2_rest,0.034,0.230,8.000,0.009,0.006,0.261,2.999,0.059600,0.145800,0.082600,0.228000,0.040800,0.089100,-0.000229,-0.000380,-0.003305,0.013892,-0.002113,-0.000233,0.051800,0.303700,0.678000,2.120700,0.390500,0.116500,0.018745,0.112289,0.234386,0.883895,0.126814,0.039210,0.1077,15.0000,0.3282,0.1814,6.2241,22.1648,2.8593,
0027161_session_2,rest_2_rest,0.023,0.156,1.000,0.005,0.000,0.226,0.781,0.047100,0.064200,0.059900,0.224400,0.047100,0.068200,0.000715,0.002069,0.001280,-0.002029,0.000341,-0.001325,0.105400,0.254500,0.196900,0.404100,0.081100,0.213800,0.039994,0.106387,0.067118,0.169331,0.023974,0.074482,0.0622,2.0000,0.2493,0.1076,0.8299,19.4122,1.6603,
0027161_session_1,rest_2_rest,0.014,0.107,1.000,0.003,-0.000,0.210,0.644,0.024000,0.082900,0.030100,0.109700,0.019600,0.058800,0.000191,0.000909,0.000177,-0.002718,-0.000065,-0.001287,0.042800,0.149700,0.049800,0.401200,0.039500,0.173100,0.014118,0.040759,0.012271,0.182470,0.010652,0.080260,0.0414,1.0000,0.2034,0.0710,0.4149,17.7347,1.0431,
0027161_session_3,rest_2_rest,0.021,0.110,1.000,0.004,0.000,0.166,0.394,0.039700,0.050800,0.064700,0.111300,0.025500,0.105000,0.000402,0.000631,-0.000459,-0.001797,-0.000338,-0.000197,0.082100,0.106600,0.143700,0.267700,0.071900,0.071900,0.028572,0.038994,0.043846,0.111777,0.018596,0.017632,0.0597,1.0000,0.2444,0.0983,0.4149,18.0465,1.5073,
0027162_session_2,rest_2_rest,0.032,0.131,1.000,0.010,-0.003,0.187,1.339,0.050600,0.103200,0.062500,0.191300,0.043500,0.116000,0.000713,0.004245,0.002024,-0.000618,0.000808,-0.002287,0.134000,0.760000,0.314700,0.227500,0.180600,0.373800,0.029836,0.256713,0.117841,0.058050,0.064544,0.139052,0.1523,45.0000,0.3903,0.2246,18.6722,16.5755,3.8915,
0027162_session_1,rest_2_rest,0.019,0.062,0.000,0.012,-0.000,0.220,1.027,0.031500,0.085300,0.033500,0.184700,0.024000,0.132000,0.001733,0.002736,0.002138,-0.001285,0.000794,-0.001846,0.320500,0.473800,0.371800,0.302800,0.225300,0.270900,0.079560,0.207817,0.139096,0.107787,0.063635,0.109389,0.1554,59.0000,0.3942,0.2314,24.4813,18.1956,4.4199,
0027162_session_3,rest_2_rest,0.034,0.121,1.000,0.016,-0.005,0.164,1.645,0.044400,0.109500,0.026600,0.108200,0.042500,0.128300,0.002155,0.004572,0.001043,0.000472,0.001489,-0.002923,0.358400,0.969800,0.191800,0.108300,0.308800,0.518600,0.123488,0.241761,0.066728,0.033772,0.085408,0.155385,0.1421,39.0000,0.3770,0.2168,16.1826,16.7758,3.3260,
0027163_session_2,rest_2_rest,0.013,0.054,0.000,0.008,0.001,0.147,0.658,0.059000,0.064300,0.059000,0.065400,0.057600,0.130000,-0.001621,0.000260,-0.000407,-0.001912,-0.000877,-0.000709,0.253700,0.104500,0.131000,0.279700,0.175500,0.107400,0.140253,0.040266,0.074165,0.130763,0.095152,0.042817,0.0744,1.0000,0.2728,0.1163,0.4149,20.3007,1.7670,
0027163_session_1,rest_2_rest,0.023,0.099,0.000,0.010,0.001,0.114,0.680,0.068700,0.124200,0.035500,0.110300,0.035900,0.117800,-0.000469,0.000162,-0.001612,-0.002050,-0.000324,-0.000661,0.116700,0.149300,0.307800,0.312900,0.066300,0.146400,0.028792,0.065178,0.087620,0.126100,0.021470,0.046707,0.1098,16.0000,0.3314,0.1810,6.6390,19.2647,2.2611,
0027163_session_3,rest_2_rest,0.030,0.099,0.000,0.015,-0.001,0.129,0.606,0.042000,0.092400,0.024400,0.083000,0.024600,0.150200,-0.001856,0.000558,-0.000123,-0.000925,-0.000426,-0.000654,0.278300,0.148200,0.037600,0.168700,0.102300,0.162600,0.078921,0.051154,0.014102,0.075664,0.016653,0.062801,0.1294,21.0000,0.3597,0.2004,8.7137,19.1029,3.5383,
0027164_session_2,rest_2_rest,0.018,0.151,2.000,0.007,-0.003,0.476,1.431,0.059300,0.307700,0.155100,0.166600,0.024600,0.166700,-0.001629,0.005057,0.000416,-0.000381,0.000237,-0.003577,0.272800,0.840600,0.150900,0.274000,0.051500,0.574000,0.071558,0.297618,0.041448,0.068220,0.009293,0.201983,0.0671,7.0000,0.2591,0.1222,2.9046,22.9988,1.4298,
0027164_session_1,rest_2_rest,0.016,0.093,0.000,0.006,-0.001,0.131,0.784,0.033700,0.064100,0.068700,0.079900,0.022800,0.123000,-0.001477,0.001909,-0.000210,0.001169,0.000159,-0.001923,0.216300,0.378800,0.110200,0.323900,0.037700,0.293800,0.110866,0.150915,0.032148,0.067927,0.015610,0.127435,0.0567,1.0000,0.2381,0.1001,0.4149,20.5669,1.2397,
0027164_session_3,rest_2_rest,0.012,0.083,0.000,0.005,0.000,0.142,1.049,0.033700,0.084100,0.058500,0.058700,0.045400,0.080900,-0.002574,0.003102,-0.001979,0.001522,-0.003031,-0.001889,0.315600,0.477500,0.278700,0.246400,0.373200,0.281200,0.132929,0.218613,0.113686,0.060127,0.164219,0.128461,0.0538,1.0000,0.2319,0.0849,0.4149,17.2576,1.1922,
0027165_session_2,rest_2_rest,0.027,0.391,6.000,0.010,-0.001,0.618,1.064,0.036600,0.318300,0.035200,0.392800,0.035400,0.107700,-0.000513,-0.000923,-0.000126,0.001131,-0.000067,-0.000160,0.098200,0.374900,0.069300,0.492200,0.063500,0.090000,0.043370,0.137221,0.018447,0.266467,0.018625,0.029992,0.1095,9.0000,0.3310,0.1813,3.7344,20.8092,3.2477,
0027165_session_1,rest_2_rest,0.033,0.151,5.000,0.008,-0.001,0.600,0.933,0.037600,0.311400,0.027700,0.227600,0.030600,0.133000,0.000117,0.002317,0.000526,-0.002102,0.000378,-0.001700,0.039500,0.390700,0.083200,0.383500,0.069800,0.294800,0.007848,0.149014,0.031070,0.175880,0.018082,0.116414,0.0998,7.0000,0.3158,0.1643,2.9046,18.1445,3.0572,
0027165_session_3,rest_2_rest,0.025,0.340,4.000,0.006,-0.003,0.899,1.037,0.036900,0.426100,0.046200,0.507700,0.033500,0.160200,0.000036,-0.001370,0.000496,0.001355,0.000152,-0.000027,0.055000,0.417000,0.107200,0.417700,0.055300,0.125100,0.012241,0.034869,0.032080,0.077265,0.011975,0.032092,0.0848,11.0000,0.2913,0.1673,4.5643,18.4265,2.5908,
0027203_session_2,rest_2_rest,0.025,0.103,1.000,0.009,0.000,0.236,0.640,0.035200,0.087100,0.100400,0.120000,0.050600,0.080400,-0.000379,-0.000228,-0.001184,-0.002248,0.000120,-0.001069,0.065000,0.078300,0.206000,0.424500,0.066100,0.176300,0.031598,0.020915,0.072479,0.174399,0.023390,0.065162,0.1162,17.0000,0.3409,0.1855,7.0539,16.9846,2.6980,
0027203_session_3,rest_2_rest,0.022,0.086,0.000,0.014,0.001,0.270,1.027,0.049400,0.088800,0.155300,0.126400,0.044900,0.085900,-0.001385,0.001114,-0.002797,-0.003082,-0.001853,-0.001317,0.283500,0.183200,0.433300,0.446800,0.348600,0.223600,0.103195,0.065367,0.242412,0.234953,0.121947,0.083325,0.1182,24.0000,0.3438,0.1997,9.9585,17.2148,2.6325,
0027203_session_1,rest_2_rest,0.036,0.273,12.000,0.016,-0.003,0.354,2.071,0.058000,0.090900,0.102300,0.300700,0.208800,0.077500,0.000189,0.002022,-0.001872,-0.008793,-0.001328,-0.003756,0.105500,0.394200,0.372000,1.409700,0.296800,0.541900,0.026098,0.159327,0.077787,0.558770,0.066723,0.247721,0.1529,39.0000,0.3911,0.2528,16.1826,17.8628,3.3012,
0027204_session_2,rest_2_rest,0.016,0.136,1.000,0.005,0.004,0.393,1.558,0.062200,0.203100,0.074500,0.119800,0.034400,0.090600,-0.000101,0.004189,-0.000551,0.002431,0.000275,-0.002762,0.082900,0.801100,0.103400,0.497600,0.106900,0.427200,0.019335,0.191482,0.019382,0.131787,0.042257,0.137405,0.0557,5.0000,0.2360,0.1025,2.0747,18.9431,1.3786,
0027204_session_3,rest_2_rest,0.028,0.273,8.000,0.009,0.000,0.310,1.234,0.044100,0.117200,0.234400,0.304400,0.097800,0.096800,-0.000161,0.003229,-0.001778,0.001939,-0.000352,-0.002357,0.143300,0.464300,0.449100,0.512400,0.301800,0.345000,0.028430,0.253914,0.171903,0.136317,0.078581,0.127278,0.0970,12.0000,0.3115,0.1764,4.9793,17.6254,2.4043,
0027204_session_1,rest_2_rest,0.031,0.184,7.000,0.013,0.007,0.553,3.802,0.199100,0.283800,0.385400,0.223900,0.347600,0.137600,-0.001699,0.011234,-0.004345,-0.000772,-0.000450,-0.004695,0.259900,1.994300,0.709800,0.817100,0.275100,0.844100,0.110575,0.612005,0.173850,0.273752,0.033583,0.220599,0.1130,17.0000,0.3361,0.2244,7.0539,19.2123,2.6354,
0027205_session_2,rest_2_rest,0.028,0.344,6.000,0.006,0.005,0.576,1.571,0.037000,0.280900,0.040100,0.718700,0.036700,0.167800,-0.000310,-0.002113,-0.000459,0.005081,-0.000006,0.000102,0.053600,0.446300,0.086100,1.002400,0.030500,0.137700,0.013870,0.109027,0.018645,0.276757,0.009455,0.048036,0.0690,5.0000,0.2627,0.1434,2.0747,16.6205,1.9104,
0027205_session_3,rest_2_rest,0.047,1.096,15.000,0.022,-0.010,2.590,5.231,1.064000,1.069400,1.767600,1.156200,0.641400,0.842000,-0.003486,0.007811,-0.000630,-0.001029,0.000659,-0.005099,1.162300,1.796500,2.341900,1.681300,1.057800,1.477900,0.111425,0.320837,0.137798,0.261619,0.053615,0.232455,0.1707,24.0000,0.4131,0.4759,9.9585,19.0207,3.3574,
0027205_session_1,rest_2_rest,0.047,0.607,15.000,0.008,-0.001,0.946,1.911,0.031900,0.254800,0.073000,1.147900,0.022300,0.115800,-0.000826,0.002615,-0.001275,-0.004293,0.000476,-0.001799,0.126200,0.481300,0.230200,1.234900,0.066000,0.292500,0.040819,0.181915,0.056545,0.466649,0.023062,0.111510,0.0950,20.0000,0.3081,0.2281,8.2988,18.3726,2.8965,
0027206_session_2,rest_2_rest,0.030,0.090,0.000,0.011,0.001,0.168,2.354,0.077800,0.154200,0.063300,0.074200,0.058900,0.092600,-0.001249,0.009410,0.002195,0.003615,0.000801,-0.004920,0.206500,1.350700,0.500000,0.555000,0.225000,0.713200,0.050699,0.632973,0.143275,0.171961,0.062055,0.319525,0.1001,7.0000,0.3163,0.1539,2.9046,16.7958,2.2428,
0027206_session_3,rest_2_rest,0.018,0.283,2.000,0.013,0.003,0.868,1.596,0.163700,0.363500,0.066100,0.258200,0.146500,0.124300,0.002749,0.003604,0.001516,0.000433,0.002916,-0.002027,0.393500,0.813800,0.271100,0.364000,0.368500,0.444000,0.184115,0.287661,0.111217,0.087573,0.189241,0.180984,0.0936,11.0000,0.3059,0.1792,4.5643,15.8083,1.7434,
0027206_session_1,rest_2_rest,0.024,0.085,0.000,0.008,0.001,0.165,1.113,0.064100,0.123100,0.054000,0.190800,0.086900,0.138400,-0.001682,0.002695,-0.001545,-0.000745,-0.001355,-0.002290,0.381800,0.481300,0.345100,0.219700,0.330500,0.397400,0.144256,0.147956,0.120659,0.069069,0.135016,0.127060,0.1067,12.0000,0.3267,0.1718,4.9793,17.4933,2.4243,
0027207_session_2,rest_2_rest,0.021,0.126,1.000,0.005,0.000,0.144,0.471,0.043500,0.081000,0.061700,0.151900,0.057700,0.111000,-0.000341,0.000812,-0.000883,0.000526,-0.001081,-0.001110,0.159300,0.183600,0.123900,0.140000,0.217900,0.226300,0.045407,0.061545,0.036631,0.032109,0.068161,0.083971,0.0735,5.0000,0.2710,0.1231,2.0747,21.4027,2.0414,
0027207_session_3,rest_2_rest,0.025,0.100,0.000,0.005,0.000,0.249,0.641,0.031700,0.103100,0.026400,0.125200,0.030500,0.146000,-0.000866,0.000946,-0.000067,-0.001269,-0.000709,-0.001513,0.136300,0.202100,0.037600,0.284400,0.113400,0.245800,0.063915,0.082851,0.016914,0.094922,0.057485,0.107696,0.0725,5.0000,0.2692,0.1237,2.0747,22.5262,2.1608,
0027207_session_1,rest_2_rest,0.022,0.238,1.000,0.007,-0.002,0.502,1.141,0.032300,0.455100,0.082000,0.259200,0.047200,0.319100,0.000751,0.001449,-0.000006,-0.001059,0.000991,-0.002065,0.152800,0.469500,0.091200,0.355600,0.182200,0.439400,0.055023,0.082628,0.021847,0.061984,0.074768,0.086925,0.0872,15.0000,0.2953,0.1700,6.2241,22.3906,2.4222,
0027208_session_2,rest_2_rest,0.029,0.106,1.000,0.013,-0.002,0.131,1.008,0.038500,0.119800,0.018200,0.087600,0.034900,0.091600,-0.001072,0.003525,-0.000359,0.000089,-0.000635,-0.002138,0.154200,0.642900,0.099300,0.178300,0.091300,0.372300,0.062695,0.239054,0.037129,0.045093,0.041022,0.137575,0.1039,3.0000,0.3223,0.1551,1.2448,24.2898,2.3265,
0027208_session_3,rest_2_rest,0.023,0.097,0.000,0.009,-0.002,0.158,2.041,0.072900,0.093900,0.037200,0.081500,0.045700,0.089000,0.005718,0.006843,0.000972,0.000930,0.004245,-0.004292,0.828800,0.868500,0.157900,0.214700,0.612800,0.573500,0.297395,0.399475,0.073072,0.071039,0.240233,0.263096,0.0927,5.0000,0.3044,0.1448,2.0747,25.5958,2.1494,
0027208_session_1,rest_2_rest,0.025,0.077,0.000,0.009,-0.001,0.242,1.161,0.091400,0.164600,0.044100,0.122600,0.043500,0.098800,0.001889,0.001667,-0.000723,0.000884,0.001366,-0.001806,0.438200,0.430000,0.171000,0.281200,0.302100,0.309500,0.180444,0.162269,0.032836,0.124555,0.119490,0.125928,0.0988,5.0000,0.3143,0.1552,2.0747,20.2812,2.1452,
0027209_session_2,rest_2_rest,0.017,0.066,0.000,0.008,0.000,0.141,0.673,0.050200,0.077800,0.025500,0.068800,0.036300,0.125000,0.000086,0.001314,0.000109,-0.003135,-0.000142,-0.001599,0.068300,0.177200,0.055300,0.412000,0.059900,0.258000,0.032930,0.080615,0.021402,0.201516,0.015855,0.095641,0.0748,0.0000,0.2735,0.1167,0.0000,18.8538,1.6435,
0027209_session_3,rest_2_rest,0.016,0.070,0.000,0.006,0.000,0.081,0.809,0.036200,0.048000,0.022100,0.046000,0.024000,0.098600,0.000977,0.002412,0.002277,-0.001763,0.001618,-0.002283,0.143700,0.329400,0.319000,0.281400,0.240000,0.294600,0.067927,0.135902,0.138198,0.111307,0.097907,0.135677,0.0586,0.0000,0.2422,0.0942,0.0000,19.5055,1.3871,
0027209_session_1,rest_2_rest,0.018,0.074,0.000,0.005,-0.001,0.113,0.850,0.056000,0.074700,0.035300,0.066300,0.028200,0.116300,-0.001534,0.001743,0.000513,-0.002145,-0.000521,-0.002048,0.199500,0.319700,0.162600,0.355100,0.081800,0.314200,0.087830,0.088622,0.056878,0.142328,0.030976,0.094802,0.0756,7.0000,0.2750,0.1263,2.9046,22.3980,1.6628,
0027210_session_2,rest_2_rest,0.038,0.093,0.000,0.010,-0.001,0.138,0.780,0.029000,0.075100,0.017900,0.106900,0.023600,0.082100,0.000172,0.001490,0.000295,-0.002135,0.000121,-0.001878,0.066900,0.255000,0.067600,0.359600,0.062900,0.301900,0.032737,0.079971,0.026172,0.151583,0.025277,0.095813,0.1250,2.0000,0.3536,0.1694,0.8299,21.6104,3.8070,
0027210_session_3,rest_2_rest,0.038,0.088,0.000,0.010,-0.000,0.152,0.487,0.021100,0.067000,0.021100,0.090700,0.020300,0.074100,-0.000226,0.000777,0.000384,-0.001879,-0.000152,-0.001100,0.069000,0.135400,0.063600,0.290000,0.049200,0.144500,0.010902,0.061386,0.014057,0.129941,0.017452,0.053827,0.1163,1.0000,0.3410,0.1594,0.4149,22.6271,3.2393,
0027210_session_1,rest_2_rest,0.039,0.089,0.000,0.012,-0.000,0.141,0.750,0.026700,0.077700,0.016500,0.121400,0.015900,0.136900,0.001323,0.001513,0.000136,-0.002268,0.000516,-0.001744,0.194200,0.216700,0.028300,0.350200,0.072100,0.278200,0.070194,0.090236,0.008807,0.161431,0.031934,0.112704,0.1355,17.0000,0.3681,0.1915,7.0539,20.9532,3.9052,
0027211_session_2,rest_2_rest,0.030,0.120,2.000,0.008,0.004,0.145,2.263,0.025700,0.140800,0.035200,0.115700,0.027200,0.141500,-0.000742,0.003777,-0.001984,0.008589,-0.000813,-0.002119,0.127600,0.731900,0.283100,1.290500,0.139000,0.386100,0.041500,0.196974,0.100124,0.448004,0.045314,0.104639,0.1039,4.0000,0.3223,0.1515,1.6598,22.8259,3.1597,
0027211_session_3,rest_2_rest,0.034,0.230,8.000,0.009,0.006,0.261,2.999,0.059600,0.145800,0.082600,0.228000,0.040800,0.089100,-0.000229,-0.000380,-0.003305,0.013892,-0.002113,-0.000233,0.051800,0.303700,0.678000,2.120700,0.390500,0.116500,0.018745,0.112289,0.234386,0.883895,0.126814,0.039210,0.1077,15.0000,0.3282,0.1814,6.2241,22.1648,2.8593,
0027211_session_1,rest_2_rest,0.020,0.113,1.000,0.007,-0.001,0.242,1.425,0.070200,0.088200,0.046000,0.104600,0.076100,0.166700,-0.003322,-0.001595,-0.001452,0.004546,-0.002728,-0.000251,0.412100,0.226500,0.276000,0.653900,0.366000,0.096900,0.207949,0.089970,0.062871,0.271950,0.152600,0.029097,0.1076,5.0000,0.3280,0.1557,2.0747,18.6184,3.1002,
0027212_session_2,rest_2_rest,0.023,0.156,1.000,0.005,0.000,0.226,0.781,0.047100,0.064200,0.059900,0.224400,0.047100,0.068200,0.000715,0.002069,0.001280,-0.002029,0.000341,-0.001325,0.105400,0.254500,0.196900,0.404100,0.081100,0.213800,0.039994,0.106387,0.067118,0.169331,0.023974,0.074482,0.0622,2.0000,0.2493,0.1076,0.8299,19.4122,1.6603,
0027212_session_3,rest_2_rest,0.021,0.110,1.000,0.004,0.000,0.166,0.394,0.039700,0.050800,0.064700,0.111300,0.025500,0.105000,0.000402,0.000631,-0.000459,-0.001797,-0.000338,-0.000197,0.082100,0.106600,0.143700,0.267700,0.071900,0.071900,0.028572,0.038994,0.043846,0.111777,0.018596,0.017632,0.0597,1.0000,0.2444,0.0983,0.4149,18.0465,1.5073,
0027212_session_1,rest_2_rest,0.014,0.107,1.000,0.003,-0.000,0.210,0.644,0.024000,0.082900,0.030100,0.109700,0.019600,0.058800,0.000191,0.000909,0.000177,-0.002718,-0.000065,-0.001287,0.042800,0.149700,0.049800,0.401200,0.039500,0.173100,0.014118,0.040759,0.012271,0.182470,0.010652,0.080260,0.0414,1.0000,0.2034,0.0710,0.4149,17.7347,1.0431,
0027213_session_2,rest_2_rest,0.032,0.131,1.000,0.010,-0.003,0.187,1.339,0.050600,0.103200,0.062500,0.191300,0.043500,0.116000,0.000713,0.004245,0.002024,-0.000618,0.000808,-0.002287,0.134000,0.760000,0.314700,0.227500,0.180600,0.373800,0.029836,0.256713,0.117841,0.058050,0.064544,0.139052,0.1523,45.0000,0.3903,0.2246,18.6722,16.5755,3.8915,
0027213_session_3,rest_2_rest,0.034,0.121,1.000,0.016,-0.005,0.164,1.645,0.044400,0.109500,0.026600,0.108200,0.042500,0.128300,0.002155,0.004572,0.001043,0.000472,0.001489,-0.002923,0.358400,0.969800,0.191800,0.108300,0.308800,0.518600,0.123488,0.241761,0.066728,0.033772,0.085408,0.155385,0.1421,39.0000,0.3770,0.2168,16.1826,16.7758,3.3260,
0027213_session_1,rest_2_rest,0.019,0.062,0.000,0.012,-0.000,0.220,1.027,0.031500,0.085300,0.033500,0.184700,0.024000,0.132000,0.001733,0.002736,0.002138,-0.001285,0.000794,-0.001846,0.320500,0.473800,0.371800,0.302800,0.225300,0.270900,0.079560,0.207817,0.139096,0.107787,0.063635,0.109389,0.1554,59.0000,0.3942,0.2314,24.4813,18.1956,4.4199,
0027214_session_2,rest_2_rest,0.013,0.054,0.000,0.008,0.001,0.147,0.658,0.059000,0.064300,0.059000,0.065400,0.057600,0.130000,-0.001621,0.000260,-0.000407,-0.001912,-0.000877,-0.000709,0.253700,0.104500,0.131000,0.279700,0.175500,0.107400,0.140253,0.040266,0.074165,0.130763,0.095152,0.042817,0.0744,1.0000,0.2728,0.1163,0.4149,20.3007,1.7670,
0027214_session_3,rest_2_rest,0.030,0.099,0.000,0.015,-0.001,0.129,0.606,0.042000,0.092400,0.024400,0.083000,0.024600,0.150200,-0.001856,0.000558,-0.000123,-0.000925,-0.000426,-0.000654,0.278300,0.148200,0.037600,0.168700,0.102300,0.162600,0.078921,0.051154,0.014102,0.075664,0.016653,0.062801,0.1294,21.0000,0.3597,0.2004,8.7137,19.1029,3.5383,
