subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025134_session_1_scan_rest_1_rest,0.5946601331233978,0.6105945110321045,0.6270899713039397,7.14879,0.5814819931983948,0.07654500007629395,0.09934787638485432,0.12447085455060006,12.286,0.08311551809310913,0.2548641264438629,0.43535780161619186,0.6153653144836426,6.41366,0.2806360423564911
0025134_session_1_scan_rest_2_rest,0.5861851572990417,0.6012514382600784,0.6155646741390228,7.16378,0.5708311200141907,0.07436128705739975,0.0953960083425045,0.11667967960238457,11.9355,0.07991477102041245,0.2517273426055908,0.4300756976008415,0.6146900057792664,6.31286,0.2765865623950958
0025135_session_1_scan_rest_1_rest,0.5972235798835754,0.6108116954565048,0.623313945531845,7.07226,0.5812457799911499,0.07435689121484756,0.09398915804922581,0.1192837528884411,11.9663,0.08060115575790405,0.22199508547782898,0.3910830020904541,0.5755316019058228,6.40515,0.25153931975364685
0025135_session_1_scan_rest_2_rest,0.5992786288261414,0.6133992075920105,0.6266133189201355,7.14365,0.5826970338821411,0.07559209316968918,0.09832362085580826,0.12381179630756378,12.2078,0.08235826343297958,0.2252020686864853,0.4015563726425171,0.5853613615036011,6.41447,0.25461074709892273
0025136_session_1_scan_rest_1_rest,0.5912021696567535,0.6063589453697205,0.6209895849227905,7.15944,0.5760141611099243,0.07977073267102242,0.10482269711792469,0.1317695960402489,12.4565,0.08661260455846786,0.26010391116142273,0.4380127191543579,0.6006553769111633,6.28567,0.2777981162071228
0025136_session_1_scan_rest_2_rest,0.5986347794532776,0.6183725893497467,0.6376066088676453,7.07502,0.5875285267829895,0.09424742311239243,0.12416666746139526,0.153146630525589,12.8863,0.10050219297409058,0.33822140097618103,0.5198549628257751,0.6691263556480408,6.46011,0.3357725441455841
0025137_session_1_scan_rest_1_rest,0.5967006683349609,0.6102819740772247,0.6233105599880218,7.17018,0.5820423364639282,0.06904682517051697,0.08908870816230774,0.11331999003887176,12.1187,0.07568459212779999,0.2007124125957489,0.3725946247577667,0.5519887208938599,6.29877,0.2323150634765625
0025137_session_1_scan_rest_2_rest,0.5992687344551086,0.6169686317443848,0.6362125396728515,7.19473,0.5880453586578369,0.08221374452114105,0.10975612699985504,0.1437672168016434,12.5814,0.09075945615768433,0.3017633855342865,0.4938717186450958,0.6553149819374084,6.40411,0.31199654936790466
0025138_session_1_scan_rest_1_rest,0.5928226113319397,0.6106679737567902,0.6290822505950927,7.03663,0.5801768898963928,0.08190944790840149,0.10747893899679184,0.13754401803016664,12.0813,0.08930998295545578,0.2833385765552521,0.47684018313884735,0.6509296894073486,6.51706,0.2998760938644409
0025138_session_1_scan_rest_2_rest,0.5972737669944763,0.6176977157592773,0.6403543949127197,7.37364,0.5856891870498657,0.09005151689052582,0.11947612464427948,0.15360966324806213,13.4903,0.09889157861471176,0.3110562562942505,0.5148652344942093,0.7114021062850955,6.62853,0.3273627758026123
0025139_session_1_scan_rest_1_rest,0.5917917490005493,0.6062978506088257,0.6205180585384369,7.0819,0.5778862833976746,0.07539390027523041,0.0969141460955143,0.11875279843807218,11.942,0.08055765181779861,0.22379668056964874,0.39343589544296265,0.5697162747383118,6.46927,0.2500702142715454
