subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025683_session_2_scan_rest_1_rest,0.6644538640975952,0.7009623348712921,0.7335855484008789,12.0247,0.6699132323265076,0.14405813813209534,0.22623749822378159,0.303122800588608,12.8574,0.16528809070587158,0.45336197316646576,0.6379373073577881,0.7686941087245942,12.0002,0.45250552892684937
0025683_session_1_scan_rest_1_rest,0.6586045622825623,0.6969620585441589,0.7323231101036072,12.0093,0.6652041673660278,0.13240723311901093,0.20361095666885376,0.2699483335018158,12.7845,0.15027865767478943,0.45764802396297455,0.6118704378604889,0.733121681213379,12.0002,0.4423272907733917
0025684_session_2_scan_rest_1_rest,0.6596719920635223,0.6881517767906189,0.715361750125885,12.0004,0.6635574102401733,0.13598944246768951,0.19932344555854797,0.2643627345561982,12.563,0.15026642382144928,0.4852229356765747,0.6631115674972534,0.794003963470459,12.0023,0.4668188691139221
0025684_session_1_scan_rest_1_rest,0.6217414140701294,0.6465103924274445,0.6788175106048584,12.0079,0.6279471516609192,0.11709907650947571,0.17302172631025314,0.23635217547416687,12.6391,0.13372422754764557,0.4213181883096695,0.5753369927406311,0.7246361613273622,12.0014,0.41729965806007385
0025685_session_2_scan_rest_1_rest,0.6371270418167114,0.672059029340744,0.7063498079776764,12.0793,0.6439220905303955,0.11866486072540283,0.17878583818674088,0.23982589542865762,12.509,0.13551118969917297,0.3613658994436264,0.5032553970813751,0.6337995469570161,12.0,0.3674890398979187
0025685_session_1_scan_rest_1_rest,0.623586505651474,0.6518596261739731,0.6822328627109527,12.0467,0.6286222338676453,0.11609703674912453,0.17514583840966225,0.2381044819951057,12.5688,0.13285782933235168,0.3364585041999817,0.47631074488162994,0.6011753082275391,11.8899,0.34792056679725647
0025686_session_2_scan_rest_1_rest,0.6798616051673889,0.7198693603277206,0.7556810081005096,12.0075,0.6854497194290161,0.12153438478708267,0.1889980584383011,0.25668999552726746,12.5614,0.14057262241840363,0.3964494466781616,0.5617422014474869,0.6950263857841492,11.9804,0.4019688665866852
0025686_session_1_scan_rest_1_rest,0.6875260770320892,0.7271520495414734,0.7624926269054413,12.0173,0.6921685338020325,0.13888448476791382,0.20681066438555717,0.2795552909374237,12.2046,0.1561817228794098,0.4653245508670807,0.6362382769584656,0.7674473524093628,12.0004,0.4548662602901459
0025687_session_2_scan_rest_1_rest,0.6389236450195312,0.6730877757072449,0.7101706027984619,12.0299,0.6471053957939148,0.11225997656583786,0.17529597878456116,0.24058921933174143,12.7452,0.13223689794540405,0.3444831073284149,0.47141342610120773,0.5918791651725769,11.9165,0.35001814365386963
0025687_session_1_scan_rest_1_rest,0.645481526851654,0.6767628490924835,0.7107665538787842,12.0119,0.6541842222213745,0.10425836220383644,0.1691972352564335,0.24515622109174728,13.0904,0.1294892132282257,0.2100590616464615,0.3325308859348297,0.4946287512779236,11.7644,0.2439596951007843
0025688_session_2_scan_rest_1_rest,0.6327394247055054,0.6637208461761475,0.6960040628910065,12.0442,0.6382238268852234,0.10737811774015427,0.16599193587899208,0.22826308012008667,12.5713,0.1261783391237259,0.35871514678001404,0.503200575709343,0.6221193730831146,11.9779,0.36450469493865967
0025688_session_1_scan_rest_1_rest,0.6454194188117981,0.6813438087701797,0.716687786579132,12.0375,0.6534940004348755,0.10994135588407516,0.16856398433446884,0.23385709673166288,12.4752,0.12865348160266876,0.3545626699924469,0.5049001276493073,0.6267884016036988,11.9718,0.3687712848186493
0025689_session_2_scan_rest_1_rest,0.6131046414375305,0.6301581263542175,0.6488944590091705,12.0245,0.6158627867698669,0.10750692337751389,0.14931872114539146,0.19613527357578284,12.0166,0.12138810008764267,0.30811941623687744,0.44257330149412155,0.6072277009487157,12.0019,0.3285365402698517
